time,input_angle,output_angle,input_velocity,output_velocity,input_acceleration,input_torque,output_torque,static_reference_torque,deflection_m,span_error_m,closure_m,kinetic_J,input_power_W,output_power_W,equality_power_W,rows,q0,q1
2.228,1.61942262,1.93169353,-2.10744558,-1.0039013,-7.70034354,-0.4935949,1.0039013,-0.478352305,4.55238973e-05,-4.55234805e-05,4.55234805e-05,0.00491598751,1.04022439,-1.00781783,-0.000289340443,1,0.0486262895,0.0231863236
2.23,1.61518889,1.92967854,-2.12234476,-1.00955802,-7.03067391,-0.493995923,1.00955802,-0.480311297,4.56877344e-05,-4.5687665e-05,4.5687665e-05,0.00497797546,1.04842966,-1.01920739,-0.000181757143,1,0.0443925653,0.0211713424
2.232,1.61092705,1.92765311,-2.13590114,-1.01452522,-6.35648888,-0.494043933,1.01452522,-0.481921129,4.58117458e-05,-4.58117306e-05,4.58117306e-05,0.00503374544,1.055229,-1.02926143,-7.51055196e-05,1,0.0401307198,0.0191459096
2.234,1.60663978,1.92561861,-2.14810602,-1.01880169,-5.67821617,-0.493741267,1.01880169,-0.483182855,4.58966179e-05,-4.5896355e-05,4.5896355e-05,0.00508316245,1.06060859,-1.03795688,3.0198613e-05,1,0.0358434496,0.0171114055
2.236,1.60232979,1.92357641,-2.15895154,-1.0223868,-4.99628644,-0.493090627,1.0223868,-0.484097904,4.59430992e-05,-4.59422807e-05,4.59422807e-05,0.00512610918,1.06455877,-1.04527476,0.000133751089,1,0.0315334677,0.0150692127
2.238,1.59799983,1.92152792,-2.16843072,-1.02528053,-4.31113297,-0.492095079,1.02528053,-0.48466807,4.59519983e-05,-4.59503123e-05,4.59503123e-05,0.00516248633,1.06707409,-1.05120017,0.000235161709,1,0.0272035017,0.013020714
2.24,1.59365262,1.91947449,-2.17653743,-1.02748348,-3.62319139,-0.49075804,1.02748348,-0.484895508,4.5924181e-05,-4.5921314e-05,4.5921314e-05,0.00519221275,1.06815324,-1.05572231,0.000334056463,1,0.022856292,0.0109672914
2.242,1.58929092,1.91741753,-2.18326643,-1.02899683,-2.93289943,-0.489083275,1.02899683,-0.484782734,4.58605681e-05,-4.5856207e-05,4.5856207e-05,0.00521522564,1.06779909,-1.05883448,0.000430079665,1,0.0184945902,0.00891032508
2.244,1.58491748,1.91535839,-2.18861334,-1.02982236,-2.24069659,-0.487074883,1.02982236,-0.484332609,4.57621319e-05,-4.57559662e-05,4.57559662e-05,0.00523148057,1.06601858,-1.06053409,0.000522895944,1,0.0141211575,0.00685119221
2.246,1.58053509,1.91329847,-2.19257467,-1.02996243,-1.54702393,-0.484737294,1.02996243,-0.48354834,4.5629893e-05,-4.56216173e-05,4.56216173e-05,0.00524095156,1.06282271,-1.0608226,0.00061219211,1,0.00973876241,0.00479126552
2.248,1.57614651,1.91123911,-2.19514782,-1.02941999,-0.852323684,-0.482075252,1.02941999,-0.482433465,4.54649172e-05,-4.54542328e-05,4.54542328e-05,0.00524363103,1.05822644,-1.05970552,0.000697678858,1,0.00535017957,0.00273191233
2.25,1.57175451,1.9091817,-2.19633106,-1.02819857,-0.157039057,-0.47909381,1.02819857,-0.480991846,4.52683111e-05,-4.52549282e-05,4.52549282e-05,0.0052395297,1.05224861,-1.0571923,0.000779092292,1,0.000958187619,0.000674493336
2.252,1.56736189,1.90712756,-2.19612356,-1.02630226,0.538386117,-0.475798311,1.02630226,-0.479227662,4.50412186e-05,-4.50248582e-05,4.50248582e-05,0.00522867646,1.04491188,-1.05329632,0.000856195276,1,-0.00343443245,-0.00137963852
2.254,1.56297143,1.90507806,-2.19452536,-1.0237357,1.23350765,-0.472194382,1.0237357,-0.477145392,4.47848169e-05,-4.47652122e-05,4.47652122e-05,0.00521111818,1.03624255,-1.04803478,0.000928778577,1,-0.00782489906,-0.00342913917
2.256,1.55858589,1.90303453,-2.19153741,-1.02050408,1.92788131,-0.468287917,1.02050408,-0.474749807,4.45003116e-05,-4.44772102e-05,4.44772102e-05,0.00518691942,1.02627049,-1.04142859,0.000996661802,1,-0.0122104319,-0.00547267454
2.258,1.55420807,1.90099828,-2.18716154,-1.01661314,2.6210631,-0.464085062,1.01661314,-0.47204596,4.41889327e-05,-4.41620977e-05,4.41620977e-05,0.00515616215,1.015029,-1.03350228,0.00105969412,1,-0.0165882535,-0.00750892157
2.26,1.54984074,1.89897063,-2.18140047,-1.01206911,3.31260958,-0.459592203,1.01206911,-0.469039165,4.38519297e-05,-4.3821141e-05,4.3821141e-05,0.00511894541,1.00255465,-1.02428389,0.00111775474,1,-0.0209555915,-0.00953656935
2.262,1.54548665,1.89695288,-2.17425779,-1.00687876,4.00207815,-0.45481595,1.00687876,-0.465734992,4.34905668e-05,-4.34556226e-05,4.34556226e-05,0.00507538485,0.988887122,-1.01380483,0.00117075321,1,-0.0253096796,-0.0115543201
2.264,1.54114857,1.89494631,-2.16573799,-1.00104932,4.68902736,-0.44976312,1.00104932,-0.462139247,4.31061183e-05,-4.30668359e-05,4.30668359e-05,0.00502561233,0.974069077,-1.00209973,0.00121862939,1,-0.0296477602,-0.0135608901
2.266,1.53682924,1.89295219,-2.15584645,-0.994588517,5.37301721,-0.444440723,0.994588517,-0.458257961,4.2699863e-05,-4.26560797e-05,4.26560797e-05,0.0049697754,0.958145953,-0.989206318,0.00126135332,1,-0.0339670856,-0.0155550107
2.268,1.53253141,1.89097177,-2.1445894,-0.98750454,6.05360944,-0.43885594,0.98750454,-0.45409737,4.22730798e-05,-4.22246536e-05,4.22246536e-05,0.00490803674,0.941165799,-0.975165217,0.00129892472,1,-0.0382649201,-0.0175354295
2.27,1.52825779,1.88900629,-2.13197398,-0.979806015,6.73036786,-0.433016115,0.979806015,-0.449663902,4.18270419e-05,-4.17738523e-05,4.17738523e-05,0.00484057361,0.923179092,-0.960019827,0.00133137233,1,-0.0425385412,-0.0195009107
2.272,1.52401108,1.88705697,-2.11800818,-0.971501993,7.40285863,-0.426928729,0.971501993,-0.444964163,4.13630124e-05,-4.13049605e-05,4.13049605e-05,0.00476757723,0.904238541,-0.943816122,0.00135875307,1,-0.0467852423,-0.0214502366
2.274,1.51979399,1.88512499,-2.10270085,-0.962601932,8.07065055,-0.420601389,0.962601932,-0.440004915,4.08822384e-05,-4.08192473e-05,4.08192473e-05,0.00468925209,0.884398897,-0.92660248,0.00138115088,1,-0.0510023334,-0.0233822079
2.276,1.51560918,1.88321156,-2.08606172,-0.95311568,8.73331541,-0.414041803,0.95311568,-0.434793064,4.03859463e-05,-4.03179614e-05,4.03179614e-05,0.00460581531,0.863716755,-0.908429499,0.00139867541,1,-0.0551871434,-0.0252956448
2.278,1.5114593,1.88131781,-2.06810135,-0.943053448,9.39042822,-0.407257772,0.943053448,-0.429335639,3.98753368e-05,-3.98023253e-05,3.98023253e-05,0.00451749591,0.842250349,-0.889349805,0.00141146053,1,-0.059337022,-0.0271893875
2.28,1.50734699,1.8794449,-2.04883117,-0.932425795,10.0415675,-0.400257164,0.932425795,-0.423639779,3.93515795e-05,-3.92735306e-05,3.92735306e-05,0.00442453408,0.820059355,-0.869417862,0.00141966262,1,-0.0634493407,-0.0290622973
2.282,1.50327483,1.87759395,-2.02826345,-0.921243605,10.6863158,-0.3930479,0.921243605,-0.417712712,3.88158082e-05,-3.8732733e-05,3.8732733e-05,0.00432718039,0.797204688,-0.84868978,0.00142345872,1,-0.0675214951,-0.030913257
2.284,1.49924542,1.87576603,-2.00641126,-0.909518067,11.3242596,-0.385637935,0.909518067,-0.411561739,3.82691163e-05,-3.81810469e-05,3.81810469e-05,0.00422569506,0.773748295,-0.827223114,0.0014230445,1,-0.0715509064,-0.0327411713
2.286,1.4952613,1.87396223,-1.98328854,-0.89726065,11.9549898,-0.378035241,0.89726065,-0.405194217,3.77125518e-05,-3.76195413e-05,3.76195413e-05,0.00412034711,0.74975296,-0.805076674,0.00141863215,1,-0.0755350229,-0.0345449678
2.288,1.491325,1.8721836,-1.95891,-0.884483084,12.5781021,-0.370247792,0.884483084,-0.398617544,3.71471133e-05,-3.70492348e-05,3.70492348e-05,0.00401141362,0.725282102,-0.782310327,0.00141044807,1,-0.0794713219,-0.0363235975
2.29,1.48743902,1.87043117,-1.93329119,-0.871197337,13.1931972,-0.362283543,0.871197337,-0.391839135,3.6573745e-05,-3.64710914e-05,3.64710914e-05,0.00389917883,0.700399582,-0.7589848,0.00139873057,1,-0.0833573109,-0.038076035
2.292,1.4836058,1.86870592,-1.90644844,-0.857415591,13.7998811,-0.354150415,0.857415591,-0.384866415,3.59933336e-05,-3.58860166e-05,3.58860166e-05,0.00378393341,0.675169506,-0.735161495,0.00138372742,1,-0.0871905297,-0.039801279
2.294,1.47982777,1.86700885,-1.87839886,-0.84315022,14.3977653,-0.345856283,0.84315022,-0.377706795,3.54067039e-05,-3.52948535e-05,3.52948535e-05,0.00366597353,0.649656046,-0.710902294,0.0013656934,1,-0.0909685518,-0.041498353
2.296,1.47610734,1.8653409,-1.84916034,-0.828413772,14.9864669,-0.337408952,0.828413772,-0.370367658,3.48146154e-05,-3.46983789e-05,3.46983789e-05,0.00354560012,0.623923251,-0.686269378,0.00134488777,1,-0.0946889857,-0.0431663055
2.298,1.47244685,1.86370299,-1.81875152,-0.81321894,15.5656095,-0.32881615,0.81321894,-0.362856345,3.42177593e-05,-3.40973006e-05,3.40973006e-05,0.003423118,0.598034874,-0.661325045,0.0013215718,1,-0.0983494768,-0.0448042102
2.3,1.46884862,1.86209604,-1.78719181,-0.797578545,16.1348227,-0.32008551,0.797578545,-0.35518014,3.36167554e-05,-3.34922541e-05,3.34922541e-05,0.00329883506,0.572054203,-0.636131535,0.00129600625,1,-0.101947708,-0.0464111662
2.302,1.46531492,1.8605209,-1.75450134,-0.781505511,16.6937429,-0.311224554,0.781505511,-0.347346252,3.30121496e-05,-3.28838005e-05,3.28838005e-05,0.00317306147,0.546043899,-0.610750864,0.00126844897,1,-0.105481404,-0.0479862986
2.304,1.461848,1.85897844,-1.72070096,-0.765012847,17.2420131,-0.302240687,0.765012847,-0.339361804,3.24044117e-05,-3.22724236e-05,3.22724236e-05,0.00304610886,0.520065841,-0.585244657,0.00123915247,1,-0.108948328,-0.0495287583
2.306,1.45845004,1.85746948,-1.68581224,-0.748113624,17.7792837,-0.293141176,0.748113624,-0.33123382,3.17939336e-05,-3.16585289e-05,3.16585289e-05,0.0029182895,0.494180982,-0.559673995,0.00120836164,1,-0.112346287,-0.0510377225
2.308,1.45512319,1.85599481,-1.64985743,-0.730820955,18.3052121,-0.283933144,0.730820955,-0.32296921,3.1181028e-05,-3.10424416e-05,3.10424416e-05,0.0027899156,0.468449206,-0.534099268,0.00117631158,1,-0.115673133,-0.0525123943
2.31,1.45186957,1.8545552,-1.61285946,-0.713147974,18.8194635,-0.274623558,0.713147974,-0.31457476,3.05659268e-05,-3.04244056e-05,3.04244056e-05,0.00266129847,0.442929205,-0.508580033,0.00114322547,1,-0.118926762,-0.0539520034
2.312,1.44869121,1.8531514,-1.57484195,-0.695107822,19.3217108,-0.26521922,0.695107822,-0.306057121,2.99487814e-05,-2.98045835e-05,2.98045835e-05,0.00253274783,0.417678353,-0.483174884,0.0011093127,1,-0.122105116,-0.0553558055
2.314,1.44559014,1.85178412,-1.53582913,-0.676713622,19.8116349,-0.255726755,0.676713622,-0.297422797,2.93296614e-05,-2.91830557e-05,2.91830557e-05,0.00240457107,0.392752601,-0.457941326,0.00107476704,1,-0.125206188,-0.0567230827
2.316,1.44256831,1.85045406,-1.4958459,-0.657978465,20.2889248,-0.246152608,0.657978465,-0.288678139,2.87085557e-05,-2.85598208e-05,2.85598208e-05,0.00227707256,0.368206369,-0.432935661,0.00103976509,1,-0.128228017,-0.0580531433
2.318,1.43962763,1.84916188,-1.45491774,-0.638915396,20.7532781,-0.236503032,0.638915396,-0.279829331,2.80853726e-05,-2.79347968e-05,2.79347968e-05,0.00215055295,0.344092457,-0.408212884,0.00100446484,1,-0.131168694,-0.0593453216
2.32,1.43676996,1.84790822,-1.41307075,-0.619537394,21.2044008,-0.226784085,0.619537394,-0.27088239,2.7459941e-05,-2.73078214e-05,2.73078214e-05,0.00202530855,0.320461958,-0.383826582,0.000969004456,1,-0.134026362,-0.0605989781
2.322,1.43399711,1.8466937,-1.37033161,-0.599857358,21.6420078,-0.217001625,0.599857358,-0.261843152,2.68320119e-05,-2.66786542e-05,2.66786542e-05,0.0019016307,0.297364186,-0.35982885,0.000933501282,1,-0.136799217,-0.061813499
2.324,1.43131082,1.84551891,-1.32672756,-0.579888097,22.065823,-0.207161303,0.579888097,-0.252717272,2.62012605e-05,-2.60469781e-05,2.60469781e-05,0.00177980512,0.27484661,-0.336270205,0.000898051047,1,-0.139485508,-0.0629882963
2.326,1.42871279,1.84438439,-1.28228638,-0.559642314,22.4755794,-0.197268565,0.559642314,-0.243510213,2.55672882e-05,-2.54124022e-05,2.54124022e-05,0.0016601114,0.252954794,-0.313199519,0.0008627273,1,-0.14208354,-0.0641228075
2.328,1.42620465,1.84329071,-1.23703638,-0.539132597,22.8710193,-0.187328645,0.539132597,-0.234227252,2.49296254e-05,-2.47744642e-05,2.47744642e-05,0.00154282244,0.231732349,-0.290663957,0.000827581066,1,-0.144591675,-0.0652164952
2.33,1.423788,1.84223835,-1.19100639,-0.518371407,23.2518946,-0.177346567,0.518371407,-0.224873466,2.4287735e-05,-2.41326334e-05,2.41326334e-05,0.00142820387,0.211220895,-0.268708916,0.000792640741,1,-0.14700833,-0.0662688473
2.332,1.42146435,1.84122783,-1.14422572,-0.497371072,23.6179667,-0.167327143,0.497371072,-0.21545374,2.36410155e-05,-2.34863149e-05,2.34863149e-05,0.00131651364,0.19146002,-0.247377984,0.000757912199,1,-0.149331981,-0.0672793761
2.334,1.41923516,1.84025958,-1.09672414,-0.476143777,23.9690067,-0.157274976,0.476143777,-0.20597276,2.29888051e-05,-2.28348527e-05,2.28348527e-05,0.00120800151,0.172487262,-0.226712897,0.000723379141,1,-0.151561166,-0.0682476186
2.336,1.41710185,1.83933407,-1.04853188,-0.454701558,24.3047958,-0.14719446,0.454701558,-0.196435015,2.2330386e-05,-2.21775347e-05,2.21775347e-05,0.00110290861,0.154338085,-0.206753507,0.000689003656,1,-0.15369448,-0.0691731361
2.338,1.41506575,1.83845169,-0.999679614,-0.433056296,24.6251251,-0.137089786,0.433056296,-0.1868448,2.1664989e-05,-2.15135966e-05,2.15135966e-05,0.00100146705,0.137045864,-0.187537756,0.000654726998,1,-0.155730579,-0.0700555134
2.34,1.41312814,1.83761284,-0.950198399,-0.411219719,24.9297959,-0.126964941,0.411219719,-0.177206217,2.09917983e-05,-2.08422273e-05,2.08422273e-05,0.000903899519,0.120641884,-0.169101657,0.00062047058,1,-0.157668182,-0.0708943593
2.342,1.41129026,1.8368179,-0.900119699,-0.38920339,25.2186197,-0.116823716,0.38920339,-0.167523175,2.03099569e-05,-2.01625737e-05,2.01625737e-05,0.000810418934,0.105155328,-0.151479279,0.000586137151,1,-0.159506072,-0.0716893055
2.344,1.40955324,1.8360672,-0.849475343,-0.367018715,25.4914185,-0.106669711,0.367018715,-0.1577994,1.9618572e-05,-1.94737466e-05,1.94737466e-05,0.000721228114,0.0906132894,-0.134702737,0.000551612178,1,-0.161243092,-0.0724400068
2.346,1.40791818,1.83536106,-0.798297509,-0.344676935,25.7480245,-0.0965063418,0.344676935,-0.148038435,1.89167206e-05,-1.87748256e-05,1.87748256e-05,0.000636519466,0.0770407723,-0.11880219,0.000516765382,1,-0.162878151,-0.0731461407
2.348,1.4063861,1.8346998,-0.746618701,-0.322189135,25.9882808,-0.086336846,0.322189135,-0.138243648,1.82034556e-05,-1.80648659e-05,1.80648659e-05,0.000556474706,0.0644607038,-0.103805839,0.000481452457,1,-0.164410223,-0.0738074068
2.35,1.40495798,1.83408368,-0.694471731,-0.299566239,26.2120409,-0.0761642916,0.299566239,-0.128418238,1.74778119e-05,-1.73429034e-05,1.73429034e-05,0.000481264602,0.0528939474,-0.0897399316,0.000445516911,1,-0.165838347,-0.0744235267
2.352,1.4036347,1.83351296,-0.641889695,-0.276819019,26.419169,-0.0659915859,0.276819019,-0.118565242,1.67388126e-05,-1.66079616e-05,1.66079616e-05,0.000411048737,0.0423593189,-0.0766287695,0.000408792053,1,-0.167161629,-0.0749942437
2.354,1.40241709,1.83298788,-0.588905951,-0.253958098,26.6095402,-0.0558214844,0.253958098,-0.108687543,1.59854754e-05,-1.58590575e-05,1.58590575e-05,0.000345975302,0.0328736043,-0.0644947155,0.000371103081,1,-0.168379238,-0.0755193226
2.356,1.40130591,1.83250865,-0.535554101,-0.230993954,26.7830403,-0.045656601,0.230993954,-0.0987878793,1.52168191e-05,-1.5095208e-05,1.5095208e-05,0.000286180898,0.0244515799,-0.0533582066,0.000332269268,1,-0.169490415,-0.0759985489
2.358,1.40030186,1.83207547,-0.481867966,-0.207936928,26.9395661,-0.0354994188,0.207936928,-0.0888688539,1.44318701e-05,-1.43154365e-05,1.43154365e-05,0.000231790372,0.0171060327,-0.0432377661,0.000292106214,1,-0.170494465,-0.0764317292
2.36,1.39940556,1.83168851,-0.427881566,-0.184797235,27.0790252,-0.0253523003,0.184797235,-0.078932944,1.36296689e-05,-1.35187791e-05,1.35187791e-05,0.000182916663,0.010847782,-0.0341500179,0.000250428161,1,-0.171390763,-0.0768186906
2.362,1.39861758,1.83134792,-0.373629098,-0.161584965,27.2013361,-0.0152175001,0.161584965,-0.0689825116,1.28092767e-05,-1.27042912e-05,1.27042912e-05,0.000139660676,0.00568570082,-0.026109701,0.00020705034,1,-0.172178749,-0.0771592803
2.364,1.39793839,1.83105384,-0.319144911,-0.138310101,27.3064287,-0.00509717578,0.138310101,-0.0590198149,1.19697819e-05,-1.1871054e-05,1.1871054e-05,0.000102111164,0.00162673771,-0.0191296841,0.000161791327,1,-0.172857936,-0.0774533657
2.366,1.39736843,1.83080637,-0.264463489,-0.114982523,27.3942432,0.00500659897,0.114982523,-0.0490470197,1.11103062e-05,-1.10181802e-05,1.10181802e-05,7.03446349e-05,-0.00132406263,-0.0132209807,0.0001144754,1,-0.173427902,-0.0777008339
2.368,1.39690803,1.83060561,-0.209619425,-0.0916120222,27.4647316,0.0150918222,0.0916120222,-0.039066211,1.02300114e-05,-1.01448211e-05,1.01448211e-05,4.44252784e-05,-0.0031635391,-0.0083927626,6.49348669e-05,1,-0.173888296,-0.0779015917
2.37,1.39655749,1.83045164,-0.154647403,-0.0682083096,27.5178562,0.0251565507,0.0682083096,-0.0290794056,9.328105e-06,-9.2501717e-06,9.2501717e-06,2.44048996e-05,-0.00389039524,-0.00465237349,1.30123513e-05,1,-0.174238837,-0.0780555656
2.372,1.39631701,1.8303445,-0.0995821713,-0.044781031,27.5535908,0.0351988868,0.044781031,-0.0190885647,8.40384638e-06,-8.33347728e-06,8.33347728e-06,1.03228768e-05,-0.00350518158,-0.00200534074,-4.14369893e-05,1,-0.174479313,-0.078162701
2.374,1.39618675,1.83028424,-0.0444585225,-0.0213397776,27.57192,0.0452169654,0.0213397776,-0.00909560624,7.45655251e-06,-7.3940387e-06,7.3940387e-06,2.20613112e-06,-0.00201027947,-0.00045538611,-9.85433266e-05,1,-0.174609579,-0.0782229629
2.376,1.39616676,1.83027087,0.0106887273,0.00210590091,27.5728396,0.0552089405,-0.00210590091,0.000897581619,6.4856034e-06,-6.43121798e-06,6.43121798e-06,6.91128473e-08,0.000590113309,-4.43481863e-06,-0.000158420125,1,-0.174629563,-0.0782363353
2.378,1.39625707,1.83030438,0.065824762,0.0255464837,27.5563561,0.0651729719,-0.0255464837,0.0108891278,5.49044733e-06,-5.44444344e-06,5.44444344e-06,3.91380132e-06,0.00428999536,-0.000652622827,-0.000221162227,1,-0.174539261,-0.0782028213
2.38,1.39645759,1.83038476,0.120914787,0.0489724652,27.522487,0.0751072121,-0.0489724652,0.020877165,4.47060572e-06,-4.43321463e-06,4.43321463e-06,1.37297202e-05,0.00908157255,-0.00239830234,-0.000286844065,1,-0.174338739,-0.0781224428
2.382,1.39676819,1.83051196,0.175924051,0.0723743424,27.471261,0.0850097931,-0.0723743424,0.0308598165,3.42567773e-06,-3.39710692e-06,3.39710692e-06,2.9493967e-05,0.0149552672,-0.00523804544,-0.000355518035,1,-0.174028132,-0.077995241
2.384,1.39718868,1.83068593,0.230817867,0.0957426017,27.4027173,0.0948788134,-0.0957426017,0.0408351833,2.35534453e-06,-2.33577577e-06,2.33577577e-06,5.11712564e-05,0.0218997253,-0.00916664578,-0.000427213024,1,-0.173607646,-0.077821276
2.386,1.39771877,1.83090658,0.285561637,0.119067706,27.3169061,0.104712325,-0.119067706,0.050801331,1.25937313e-06,-1.24896068e-06,1.24896068e-06,7.87139789e-05,0.0299018229,-0.0141771185,-0.00050193312,1,-0.173077555,-0.0776006269
2.388,1.39835813,1.83117381,0.340120869,0.142340081,27.2138883,0.114508321,-0.142340081,0.0607562767,1.37619896e-07,-1.36488735e-07,1.36488735e-07,0.000112062273,0.0389466696,-0.0202606986,-0.000579656509,1,-0.172438201,-0.0773333921
2.39,1.39910633,1.83148751,0.394461202,0.165550105,27.0937356,0.124264724,-0.165550105,0.0706979772,-1.00996638e-06,1.0017222e-06,1.0017222e-06,0.000151144111,0.0490176122,-0.0274068372,-0.000660334571,1,-0.171689997,-0.0770196889
2.392,1.3999629,1.83184755,0.448548427,0.188688094,26.9565302,0.133979372,-0.188688094,0.0806243158,-2.18334182e-06,2.1656607e-06,2.1656607e-06,0.000195875404,0.0600962366,-0.035603197,-0.000743891184,1,-0.170833423,-0.0766596542
2.394,1.4009273,1.83225376,0.502348506,0.211744294,26.802365,0.143650012,-0.211744294,0.0905330909,-3.3823652e-06,3.35521942e-06,3.35521942e-06,0.000246160116,0.0721623689,-0.0448356462,-0.000830222246,1,-0.169869029,-0.0762534442
2.396,1.4019989,1.83270597,0.555827595,0.234708866,26.6313432,0.153274283,-0.234708866,0.100422004,-4.60679616e-06,4.57019309e-06,4.57019309e-06,0.000301890396,0.0851940761,-0.0550882517,-0.00091919541,1,-0.16879743,-0.0758012348
2.398,1.40317702,1.83320398,0.608952064,0.257571877,26.4435786,0.16284971,-0.257571877,0.11028865,-5.85629387e-06,5.81027702e-06,5.81027702e-06,0.000362946728,0.0991676669,-0.0663432719,-0.00101065005,1,-0.167619311,-0.0753032217
2.4,1.4044609,1.83374758,0.66168852,0.280323293,26.2391952,0.172373691,-0.280323293,0.120130503,-7.13041612e-06,7.07506601e-06,7.07506601e-06,0.000429198097,0.114057693,-0.0785811485,-0.00110439745,1,-0.166335423,-0.0747596204
2.402,1.40584974,1.83433654,0.714003824,0.302952966,26.018327,0.181843493,-0.302952966,0.129944912,-8.42861884e-06,8.36405364e-06,8.36405364e-06,0.000500502167,0.129836949,-0.0917804998,-0.00120022124,1,-0.164946584,-0.0741706669
2.404,1.40734265,1.83497058,0.765865113,0.325450631,25.7811185,0.191256236,-0.325450631,0.139729084,-9.75025615e-06,9.67663207e-06,9.67663207e-06,0.000576705482,0.146476479,-0.105918113,-0.00129787801,1,-0.163453676,-0.0735366175
2.406,1.40893868,1.83564945,0.817239821,0.347805894,25.5277239,0.200608892,-0.347805894,0.149480083,-1.10945808e-05,1.10120923e-05,1.10120923e-05,0.000657643685,0.163945575,-0.12096894,-0.00139709819,1,-0.161857649,-0.072857749
2.408,1.41063681,1.83637284,0.868095697,0.370008228,25.2583075,0.209898275,-0.370008228,0.159194814,-1.2460745e-05,1.23696246e-05,1.23696246e-05,0.000743141751,0.18221179,-0.136906089,-0.00149758717,1,-0.160159516,-0.0721343596
2.41,1.41243597,1.83714043,0.918400825,0.392046972,24.973043,0.219121035,-0.392046972,0.168870023,-1.38478018e-05,1.374832e-05,1.374832e-05,0.000833014245,0.201240939,-0.153700828,-0.00159902655,1,-0.158360354,-0.0713667683
2.412,1.41433502,1.83795189,0.968123648,0.413911319,24.6721141,0.228273652,-0.413911319,0.178502285,-1.52547071e-05,1.51471713e-05,1.51471713e-05,0.000927065599,0.22099712,-0.17132258,-0.00170107567,1,-0.156461306,-0.0705553159
2.414,1.41633275,1.83880684,1.01723298,0.435590322,24.3557139,0.237352432,-0.435590322,0.188087999,-1.66803212e-05,1.65650753e-05,1.65650753e-05,0.0010250904,0.241442721,-0.189738929,-0.00180337332,1,-0.154463573,-0.0697003646
2.416,1.4184279,1.8397049,1.06569802,0.457072886,24.0240449,0.246353506,-0.457072886,0.197623385,-1.81234121e-05,1.8000835e-05,1.8000835e-05,0.00112687373,0.262538444,-0.208915623,-0.00190553961,1,-0.152368423,-0.0688022992
2.418,1.42061915,1.84064568,1.1134884,0.478347771,23.6773186,0.255272821,-0.478347771,0.207104478,-1.95826581e-05,1.94531623e-05,1.94531623e-05,0.00123219146,0.284243326,-0.22881659,-0.00200717803,1,-0.150177181,-0.0678615265
2.42,1.42290509,1.84162873,1.16057417,0.49940359,23.3157559,0.264106145,-0.49940359,0.216527125,-2.1056651e-05,2.0920681e-05,2.0920681e-05,0.00134081068,0.30651477,-0.249403946,-0.00210787766,1,-0.147891235,-0.0668784761
2.422,1.4252843,1.8426536,1.20692582,0.520228816,22.9395866,0.272849061,-0.520228816,0.225886982,-2.25439002e-05,2.24019305e-05,2.24019305e-05,0.00145249001,0.329308576,-0.270638021,-0.00220721555,1,-0.14551203,-0.0658536004
2.424,1.42775526,1.84371983,1.25251431,0.540811779,22.5490491,0.28149697,-0.540811779,0.235179513,-2.40428363e-05,2.38953691e-05,2.38953691e-05,0.00156698006,0.352578985,-0.292477381,-0.00230475916,1,-0.143041071,-0.0647873753
2.426,1.43031641,1.8448269,1.29731111,0.561140677,22.1443907,0.290045092,-0.561140677,0.244399991,-2.55518158e-05,2.53993784e-05,2.53993784e-05,0.00168402386,0.376278719,-0.31487886,-0.00240006899,1,-0.140479921,-0.0636803
2.428,1.43296613,1.8459743,1.34128814,0.581203576,21.7258671,0.298488464,-0.581203576,0.253543495,-2.70691255e-05,2.69122679e-05,2.69122679e-05,0.00180335729,0.400359037,-0.337797597,-0.00249270126,1,-0.137830197,-0.0625328975
2.43,1.43570275,1.84716149,1.38441788,0.600988421,21.2937423,0.306821949,-0.600988421,0.262604913,-2.85929871e-05,2.84322791e-05,2.84322791e-05,0.00192470956,0.424769793,-0.361187082,-0.00258221065,1,-0.135093574,-0.0613457149
2.432,1.43852455,1.84838788,1.42667334,0.620483041,20.8482884,0.315040235,-0.620483041,0.271578946,-3.01215632e-05,2.99575907e-05,2.99575907e-05,0.00204780374,0.449459504,-0.384999204,-0.00266815308,1,-0.13227178,-0.0601193235
2.434,1.44142973,1.84965288,1.46802806,0.639675162,20.3897857,0.323137843,-0.639675162,0.280460107,-3.16529614e-05,3.1486324e-05,3.1486324e-05,0.00217235728,0.474375419,-0.409184312,-0.00275008859,1,-0.129366597,-0.058854319
2.436,1.44441647,1.85095588,1.50845615,0.658552414,19.9185222,0.33110913,-0.658552414,0.289242729,-3.3185241e-05,3.30165478e-05,3.30165478e-05,0.00229808255,0.499463604,-0.433691282,-0.00282758418,1,-0.126379859,-0.057551322
2.438,1.44748288,1.85229622,1.54793232,0.677102346,19.4347934,0.338948299,-0.677102346,0.29792097,-3.47164176e-05,3.45462843e-05,3.45462843e-05,0.00242468744,0.524669028,-0.458467587,-0.0029002166,1,-0.123313451,-0.0562109776
2.44,1.45062702,1.85367325,1.58643187,0.695312435,18.9389026,0.346649404,-0.695312435,0.306488816,-3.62444698e-05,3.60735145e-05,3.60735145e-05,0.00255187592,0.549935662,-0.483459383,-0.0029675752,1,-0.120169308,-0.0548339562
2.442,1.45384691,1.85508625,1.62393069,0.713170104,18.4311602,0.35420636,-0.713170104,0.31494009,-3.77673443e-05,3.75961844e-05,3.75961844e-05,0.0026793487,0.57520658,-0.508611598,-0.00302926463,1,-0.116949412,-0.0534209532
