angle_difference_from_tendon_rad,closure,compliance_m_N,damping,decay_s,deflection_m,deflection_rms_m,drive_kv,dt,duration,energy_change_J,energy_initial_J,equality_work_J,exact,failed,frequency,group,impedance,input_torque_Nm,input_work_J,inverse_dynamics_error_Nm,load,mass,max_closure_m,mode,num_bytes,output_work_J,precision,reference_rms_Nm,rotation,rows_mode,samples,static_error_Nm,static_reference_Nm,step_seconds,theta,timeconst,torque_difference_from_tendon_Nm,trace,work_balance_error_J
,tendon,,1,,-0.00011398541432181519,0.00010340484595956416,5,0.0005,2,5.08431857462e-17,0.0,-0.000610874367894712,0,False,1,precision,0.9921930164592978,0.9345210413118121,-0.0009084658775769461,6.34347595874635e-05,10,0,0.000113997694507,static,4,0.0015193369060909562,single,0.8530712696800907,90,0,4001,1.795747606291898e-05,0.9345030838357492,0.00943501,90,0.009488472193020818,,,3.33938075271472e-09
,tendon,,1,,-0.00011392278367986313,0.00010334403819906672,5,0.0005,2,3.11798545357e-16,0.0,-0.0006105189524335716,1,False,1,precision,0.9921930164592978,0.9345210550071449,-0.000908496197666494,6.349206211223894e-05,10,0,0.000113915775461,static,4,0.0015190118127314347,single,0.8530712530189678,90,0,4001,1.7971069649353848e-05,0.9345030839374955,0.012502541,90,0.009488472193020818,,,3.337368942725287e-09
,connect,,1,,0.00016611803651500002,0.00015070741998332625,5,0.0005,2,1.66042211554e-32,0.0,-0.0008957130106552426,1,False,1,static,0.99,-0.034535008507899985,-1.2407292791958724e-06,0.00033395275444686294,-10,0.2,0.000143015789094,static,8,0.0008969535312765733,double,0.03186438719026152,90,1,4001,0.00037505291420000114,-0.03491006142210001,0.003818298,36,0.010000000000000005,,,2.0865786507472117e-10
,connect,,1,,1.6617587944799993e-05,1.5075845542131915e-05,5,0.0005,2,9.82364366348e-33,0.0,-8.961181773344316e-06,1,False,1,static,0.99,-0.0034772481300377215,-1.2578227453946742e-08,3.326530626000493e-06,-1,0.2,1.43042696034e-05,static,8,8.973757912426582e-06,double,0.0031775539730818075,90,1,4001,3.755403612279896e-06,-0.003481003533650001,0.003845048,36,0.010000000000000005,,,2.0883716813962973e-12
,connect,,1,,-1.66188742253e-05,1.5076980431651797e-05,5,0.0005,2,1.97089907621e-32,0.0,-8.96208259279476e-06,1,False,1,static,0.99,0.003482518459990001,-1.2616324571797642e-08,3.3993089699014947e-06,1,0.2,1.43048675408e-05,static,8,8.974696828595696e-06,double,0.0031755633096646895,90,1,4001,3.7564877500002695e-06,0.0034787619722400007,0.003957801,36,0.010000000000000005,,,2.08877086261335e-12
,connect,,1,,-0.00016624666428100005,0.00015082090869221826,5,0.0005,2,7.20872355246e-33,0.0,-0.0008966138276414186,1,False,1,static,0.99,0.03506204421440001,-1.2788262508955085e-06,0.00033562832772837437,10,0.2,0.000143075582587,static,8,0.0008978924448353266,double,0.03166532255422031,90,1,4001,0.0003761370489999971,0.034685907165399994,0.003884223,36,0.010000000000000005,,,2.0905698743314827e-10
,connect,,1,,0.00016183205125299994,0.00014681893263992734,5,0.0005,2,1.01271778163e-32,0.0,-0.0008725984244226029,1,False,1,static,0.99,-0.09012892646569999,-8.450268389485423e-06,0.0003418896024489391,-10,0.2,0.000140404832218,static,8,0.0008810484765855277,double,0.08261646643696496,90,1,4001,0.0003840649631999954,-0.09051299142890001,0.003840158,38,0.010000000000000005,,,2.1622656063650242e-10
,connect,,1,,1.6189408200300002e-05,1.4687368302466712e-05,5,0.0005,2,8.05289363392e-33,0.0,-8.730195790616224e-06,1,False,1,static,0.99,-0.009022067388979997,-8.467425291582606e-08,3.4042889080309855e-06,-1,0.2,1.40434872234e-05,static,8,8.81486787962262e-06,double,0.00823909989007381,90,1,4001,3.844941690001394e-06,-0.00902591233067,0.003894942,38,0.010000000000000005,,,2.1639094308051983e-12
,connect,,1,,-1.6190787116300004e-05,1.4688585375698534e-05,5,0.0005,2,5.55382018684e-34,0.0,-8.731131908574402e-06,1,False,1,static,0.99,0.009024109214459173,-8.471245964653058e-08,3.4962161752733236e-06,1,0.2,1.40441545367e-05,static,8,8.815842203946524e-06,double,0.008234083096775587,90,1,4001,3.845896649171303e-06,0.009020263317810001,0.003928448,38,0.010000000000000005,,,2.1642744088318407e-12
,connect,,1,,-0.00016196994270199994,0.00014694063983224006,5,0.0005,2,9.97812598404e-35,0.0,-0.0008735345408116744,1,False,1,static,0.99,0.09033310913310003,-8.488475200308101e-06,0.00034364695008493317,10,0.2,0.000140471563381,static,8,0.0008820227994195885,double,0.08211478635366401,90,1,4001,0.00038501992700000487,0.0899480892061,0.003909569,38,0.010000000000000005,,,2.165923940851064e-10
,connect,,1,,0.00012835023132,0.00011643497625529173,5,0.0005,2,2.85288448782e-33,0.0,-0.0006917800405719161,1,False,1,static,0.99,-0.584078754369,-0.00035488132269733265,0.0002486959381384777,-10,0.2,0.000122193660933,static,8,0.0010466603065676253,double,0.5333954979526297,90,1,4001,0.0002792254260000071,-0.5843579797949998,0.003871505,60,0.010000000000000005,,,1.0567016234469886e-09
,connect,,1,,1.2842359139500003e-05,1.1649981783871283e-05,5,0.0005,2,7.71769440163e-32,0.0,-6.922023490592878e-06,1,False,1,static,0.99,-0.05832801356369999,-3.539118373808562e-06,2.5192429896613573e-06,-1,0.2,1.22229419387e-05,static,8,1.046113131603967e-05,double,0.05324631236163312,90,1,4001,2.7986948999969563e-06,-0.058330812258600005,0.003813905,60,0.010000000000000005,,,1.0548361770035676e-11
,connect,,1,,-1.2843989464281502e-05,1.1651422802687744e-05,5,0.0005,2,7.31251061156e-31,0.0,-6.922962117906641e-06,1,False,1,static,0.99,0.058310299935885594,-3.5369698349160367e-06,2.5610341024271536e-06,1,0.2,1.22237362969e-05,static,8,1.0459921408591564e-05,double,0.05322560860762726,90,1,4001,2.800124885597832e-06,0.05830749981100002,0.003869953,60,0.010000000000000005,,,1.0544231113918502e-11
,connect,,1,,-0.00012851326361800004,0.00011657907798172002,5,0.0005,2,1.31872782916e-32,0.0,-0.0006927186666152407,1,False,1,static,0.99,0.5823073897350001,-0.00035273277594490124,0.000250368766069573,10,0.2,0.000122273096653,static,8,0.001045450389989115,double,0.5313251219945921,90,1,4001,0.0002806553649999932,0.58202673437,0.003837803,60,0.010000000000000005,,,1.052571026866067e-09
,connect,,1,,0.00011393662904700002,0.00010335072800145781,5,0.0005,2,2.14423436349e-33,0.0,-0.0006137615449015448,1,False,1,static,0.99,-0.9359209337869995,-0.0009112286950781203,3.365996743126103e-05,-10,0.2,0.000114644322636,static,8,0.0015249873229259926,double,0.8543601116980994,90,1,4001,3.336551499999452e-05,-0.9359542993020002,0.003859892,90,0.010000000000000005,,,2.9170536725063936e-09
,connect,,1,,1.13973620353e-05,1.0338336280292602e-05,5,0.0005,2,4.66980561238e-33,0.0,-6.140083161263356e-06,1,False,1,static,0.99,-0.09352989248849998,-9.100185322407047e-06,1.502782708469758e-06,-1,0.2,1.14674826423e-05,static,8,1.5240239343573472e-05,double,0.08537810876173889,90,1,4001,3.4216310000612093e-07,-0.09353023465160003,0.003944488,90,0.010000000000000005,,,2.914009693131192e-11
,connect,,1,,-1.1398185974699997e-05,1.0339063168084852e-05,5,0.0005,2,2.33191982414e-33,0.0,-6.140632106528428e-06,1,False,1,static,0.99,0.09351606620799999,-9.097496423096116e-06,1.478806702413874e-06,1,0.2,1.14681603478e-05,static,8,1.5238099396287449e-05,double,0.085365220065849,90,1,4001,3.440529000031667e-07,0.09351572215509998,0.003903639,90,0.010000000000000005,,,2.913333709509086e-11
,connect,,1,,-0.000114019022719,0.00010342341655522939,5,0.0005,2,1.01955054249e-33,0.0,-0.0006143104894048334,1,False,1,static,0.99,0.9345383087560001,-0.000908539802141725,3.409370520476133e-05,10,0.2,0.0001147120931,static,8,0.0015228473812525342,double,0.8530712453902447,90,1,4001,3.525533399995062e-05,0.9345030534220004,0.003886279,90,0.010000000000000005,,,2.910294024109812e-09
,connect,,1,,0.00011212289772299999,0.00010170232902256495,5,0.0005,2,1.99016582789e-33,0.0,-0.000603826245223501,1,False,1,static,0.99,-1.01865312392,-0.0010794564264314111,0.00015001851248208623,-10,0.2,0.000109531115503,static,8,0.0016832790035062768,double,0.9297201393821168,90,1,4001,-0.00016784083000009886,-1.0184852830899997,0.003923953,120,0.010000000000000005,,,3.668148635315935e-09
,connect,,1,,1.12124341681e-05,1.0170344763611691e-05,5,0.0005,2,3.57109221046e-32,0.0,-6.039465870819965e-06,1,False,1,static,0.99,-0.10186126939500001,-1.0793710325147956e-05,2.5575339740815624e-06,-1,0.2,1.095598799e-05,static,8,1.6833139519932076e-05,double,0.09298184265242761,90,1,4001,-1.6707300000001757e-06,-0.10185959866499995,0.00404438,120,0.010000000000000005,,,3.6676035845221566e-11
,connect,,1,,-1.12124685925e-05,1.0170371658954449e-05,5,0.0005,2,4.50190287455e-35,0.0,-6.039734152098474e-06,1,False,1,static,0.99,0.10186035176599995,-1.0793516502530664e-05,2.6812697547324864e-06,1,0.2,1.09566282563e-05,static,8,1.683321397981296e-05,double,0.09298399366213944,90,1,4001,-1.6690230000004913e-06,0.10186202078899999,0.003894935,120,0.010000000000000005,,,3.667481617791686e-11
,connect,,1,,-0.00011212634013300003,0.00010170501852975262,5,0.0005,2,1.16003871592e-32,0.0,-0.0006040945256945581,1,False,1,static,0.99,1.0185613618900002,-0.001079262605780933,0.0001506995789433268,10,0.2,0.000109595141792,static,8,0.0016833534645481947,double,0.929935240679821,90,1,4001,-0.00016613398000009383,1.0187274958699999,0.003812316,120,0.010000000000000005,,,3.6669272963137794e-09
,connect,,1,,-1.0944441291295781e-05,2.236690942988502e-05,5,0.001,3,0.000602436925369,0.0,-0.00021218601265825428,1,False,0.5,dynamic,0.99,-0.08869851080229481,0.08493796153772704,0.0025988043910724033,1,0.2,4.37546358346e-05,dynamic,8,-0.08339646897655656,double,0.08534659973418503,90,1,3001,-0.010308434695514361,-0.07839007610678043,0.002873847,90,0.010000000000000005,,,-0.0007268696231432208
,connect,,1,,-1.11258569516051e-06,1.4239324600028279e-05,5,0.0005,3,0.0006027288053,0.0,-0.00011430741074795213,1,False,0.5,dynamic,0.99,-0.08594258731283025,0.08468901374616002,0.0012994455975615517,1,0.2,2.26559695077e-05,dynamic,8,-0.08360529574572492,double,0.08484428419950771,90,1,6001,-0.007489792317648194,-0.07845279499518207,0.005752063,90,0.010000000000000005,,,-0.0003666817843871376
,connect,,1,,3.8083794223389076e-06,1.1368649306867422e-05,5,0.00025,3,0.000602874486767,0.0,-6.52114265180628e-05,1,False,0.5,dynamic,0.99,-0.08456311400892337,0.08456209574846507,0.00064968259357657,1,0.2,1.64906338383e-05,dynamic,8,-0.08370985744463277,double,0.08467314126309337,90,1,12001,-0.0060789559739805165,-0.07848415803494284,0.011505169,90,0.010000000000000005,,,-0.00018415239054723006
,connect,,1,,-6.951038334801485e-08,0.00031313089699577275,5,0.001,3,0.00907662768531,0.0,-0.032011063664016765,1,False,2,dynamic,0.99,-0.0020792370690676876,1.20572051694942,0.04195083378651065,1,0.2,0.000461516728565,dynamic,8,-1.157054262756796,double,0.3906950139849403,90,1,3001,-0.0021255488536825735,4.631178461487906e-05,0.002850381,90,0.010000000000000005,,,-0.0075785628432973595
,connect,,1,,-4.269798185034534e-08,0.00015917122732782277,5,0.0005,3,0.00914799770815,0.0,-0.01686289566832954,1,False,2,dynamic,0.99,-0.0020725980730706794,1.2184730230750769,0.020971150775943966,1,0.2,0.00023190502143,dynamic,8,-1.1881102256458722,double,0.3613429007940261,90,1,6001,-0.002126005722540306,5.340764946964782e-05,0.005735325,90,0.010000000000000005,,,-0.0043519040527252376
,connect,,1,,-3.2831975449537644e-08,8.571042882188443e-05,5,0.00025,3,0.00918404065327,0.0,-0.009105747537406294,1,False,2,dynamic,0.99,-0.002069671326875735,1.224425463268855,0.010489037186649034,1,0.2,0.000122950857096,dynamic,8,-1.2038192848601363,double,0.3509244250841192,90,1,12001,-0.002126159403592865,5.64880767171303e-05,0.011659132,90,0.010000000000000005,,,-0.002316390218042353
,connect,,1,,0.00019963672885508842,0.0017223854469353302,5,0.001,3,0.0454147849483,0.0,-0.6514083346177165,1,False,5,dynamic,0.99,0.13457110239697437,6.095998156897668,0.2696916602267985,1,0.2,0.00252493823013,dynamic,8,-5.479691617900285,double,1.5321132710512997,90,1,3001,0.16601368987544635,-0.031442587478471964,0.002967796,90,0.010000000000000005,,,0.08051658056863331
,connect,,1,,0.00010433633709742923,0.0008581027419745608,5,0.0005,3,0.0467576806029,0.0,-0.3853265693281178,1,False,5,dynamic,0.99,0.07737913636312449,6.6334991683550175,0.13457229322729936,1,0.2,0.00125703009197,dynamic,8,-6.221996353528839,double,1.1813517263310358,90,1,6001,0.11623362671288999,-0.03885449034976553,0.006078908,90,0.010000000000000005,,,0.020581435104839008
,connect,,1,,5.748794260168519e-05,0.00042886340064967113,5,0.00025,3,0.0474638318771,0.0,-0.2205650701018757,1,False,5,dynamic,0.99,0.04894500484408149,6.886160094474462,0.06738370774378843,1,0.2,0.000626749133079,dynamic,8,-6.6235683914857955,double,1.0374194137315178,90,1,12001,0.09153843505625467,-0.04259343021217315,0.012075798,90,0.010000000000000005,,,0.005437198990308978
,connect,,1,,-1.9876709682088523e-07,2.1078083274510504e-07,5,0.001,1,-2.7639123000022803e-07,0.00200388214598,1.232432955858854e-07,1,False,1,passive,0.99,0.0,0.0,1.4614651521767274e-06,0,0.2,6.58146835084e-07,passive,8,0.0,double,1.4614651521767274e-06,90,1,1001,0.0,0.0,0.000971771,90,0.010000000000000005,,,-3.9963452558611344e-07
,connect,,1,,-9.658683072473954e-08,1.0101721173346361e-07,5,0.0005,1,-1.384763599998444e-07,0.00200388214598,6.136819896919786e-08,1,False,1,passive,0.99,0.0,0.0,7.293722957438893e-07,0,0.2,3.64707954439e-07,passive,8,0.0,double,7.293722957438893e-07,90,1,2001,0.0,0.0,0.001957782,90,0.010000000000000005,,,-1.9984455896904226e-07
,connect,,1,,-4.551265787275916e-08,4.61401865689606e-08,5,0.00025,1,-6.950940999997032e-08,0.00200388214598,3.0419652120032806e-08,1,False,1,passive,0.99,0.0,0.0,3.6541977579149986e-07,0,0.2,2.20252334997e-07,passive,8,0.0,double,3.6541977579149986e-07,90,1,4001,0.0,0.0,0.003929664,90,0.010000000000000005,,,-9.992906212000314e-08
,weld,,1,,0.00013123763873300003,0.00011906174988061483,5,0.0005,2,2.73278277006e-32,0.0,-0.0007077202317657774,1,False,1,static,0.9890998075176296,-0.0345003300913,-1.2382367837130486e-06,0.00036485739823505085,-10,0.2,0.0001145869928,static,8,0.0007089582675354574,double,0.03186433109940843,90,1,4001,0.00040961964660000266,-0.03490994973790001,0.004928401,36,0.00999990991577752,,,2.0101403300134407e-10
,weld,,1,,1.3124336467800004e-05,1.1906683737932374e-05,5,0.0005,2,2.08959316962e-32,0.0,-7.077509964558367e-06,1,False,1,static,0.9890998075176296,-0.0034769049549299995,-1.257569304150047e-08,3.6337313591861884e-06,-1,0.2,1.14583706844e-05,static,8,7.090083646937359e-06,double,0.0031775580625784563,90,1,4001,4.09846820000016e-06,-0.00348100342313,0.004971154,36,0.00999990991577752,,,2.0106625088170014e-12
,weld,,1,,-1.31244639376e-05,1.1906796991313067e-05,5,0.0005,2,1.01715232476e-32,0.0,-7.0775782105856786e-06,1,False,1,static,0.9890998075176296,0.003482860835059999,-1.2618747317632912e-08,3.6856547440781603e-06,1,0.2,1.14582975224e-05,static,8,7.090194947124388e-06,double,0.0031755674160016973,90,1,4001,4.09897308999976e-06,0.003478761861969999,0.004921585,36,0.00999990991577752,,,2.010778923331206e-12
,weld,,1,,-0.00013125038544,0.00011907307498798224,5,0.0005,2,2.7837847536e-32,0.0,-0.0007077884761000489,1,False,1,static,0.9890998075176296,0.03509592259,-1.281290498831737e-06,0.0003658178526718994,10,0.2,0.000114579676446,static,8,0.0007090695654686031,double,0.03166527033552733,90,1,4001,0.0004101245440000026,0.03468579804600001,0.005028148,36,0.00999990991577752,,,2.0113027747199058e-10
,weld,,1,,0.000128621228326,0.0001166879624974186,5,0.0005,2,4.89725667169e-33,0.0,-0.0006936026920200437,1,False,1,static,0.9890998075176296,-0.09011040617479998,-8.446805946243987e-06,0.00035849144013927226,-10,0.2,0.000113362240011,static,8,0.0007020492855823354,double,0.08261652740325735,90,1,4001,0.00040252728879999755,-0.09051293346359998,0.004864478,38,0.00999990991577752,,,2.1238395222188122e-10
,weld,,1,,1.2863348337199993e-05,1.166988224860275e-05,5,0.0005,2,8.48736186881e-33,0.0,-6.936661912329621e-06,1,False,1,static,0.9890998075176296,-0.0090218846781,-8.467088925383469e-08,3.567284148954764e-06,-1,0.2,1.13361991921e-05,static,8,7.0213306772677406e-06,double,0.008239111019679852,90,1,4001,4.0275953700000255e-06,-0.009025912273469999,0.004868944,38,0.00999990991577752,,,2.1243157150954467e-12
,weld,,1,,-1.2863620388600002e-05,1.1670123337299419e-05,5,0.0005,2,3.00618959888e-32,0.0,-6.936802648003526e-06,1,False,1,static,0.9890998075176296,0.009024291372330002,-8.47159384014269e-08,3.6287216122054243e-06,1,0.2,1.13361932936e-05,static,8,7.021516461983254e-06,double,0.008234094234441696,90,1,4001,4.028111540000864e-06,0.00902026326079,0.004892269,38,0.00999990991577752,,,2.124421698398906e-12
,weld,,1,,-0.00012864843335300003,0.0001167120712735082,5,0.0005,2,2.48963012123e-32,0.0,-0.0006937434268529166,1,False,1,static,0.9890998075176296,0.09035107641019999,-8.491855174328482e-06,0.00035955723804263756,10,0.2,0.00011336165011,static,8,0.0007022350695375042,double,0.08211484958512326,90,1,4001,0.000403043455900004,0.08994803295430004,0.004997261,38,0.00999990991577752,,,2.1248974097203693e-10
,weld,,1,,0.00011608530101700005,0.00010530363986805583,5,0.0005,2,1.35007606655e-32,0.0,-0.0006256378377802701,1,False,1,static,0.9890998075176296,-0.5840916700100002,-0.0003548996988526073,0.00023876043276343297,-10,0.2,0.000111198530799,static,8,0.0009805362344785659,double,0.5333969011283511,90,1,4001,0.0002663355570000636,-0.584358005567,0.004936206,60,0.00999990991577752,,,1.3021543115694992e-09
,weld,,1,,1.1610252997400001e-05,1.0531897235631566e-05,5,0.0005,2,1.26918028931e-32,0.0,-6.256637003884599e-06,1,False,1,static,0.9890998075176296,-0.05832814346079998,-3.539161145151028e-06,3.0024753998181846e-06,-1,0.2,1.11188659254e-05,static,8,9.79578515270389e-06,double,0.05324644996378757,90,1,4001,2.668823700001377e-06,-0.05833081228449999,0.00493158,60,0.00999990991577752,,,1.299633173719824e-11
,weld,,1,,-1.1610636068399998e-05,1.0532238135036438e-05,5,0.0005,2,4.8805252561e-32,0.0,-6.256694781153444e-06,1,False,1,static,0.9890998075176296,0.05831016987409999,-3.536981109487976e-06,2.884202775952082e-06,1,0.2,1.11186469153e-05,static,8,9.793662899893617e-06,double,0.053225746099162155,90,1,4001,2.6700370999999112e-06,0.058307499837,0.004972617,60,0.00999990991577752,,,1.2990747802089507e-11
,weld,,1,,-0.00011612360795300006,0.00010533772967149782,5,0.0005,2,2.56057333766e-32,0.0,-0.0006256956139429463,1,False,1,static,0.9890998075176296,0.5822943094319999,-0.00035271965548601755,0.00023835721720017868,10,0.2,0.000111176629689,static,8,0.000978413972858888,double,0.5313265144554941,90,1,4001,0.0002675488750000232,0.5820267605569998,0.004945172,60,0.00999990991577752,,,1.2965700756963072e-09
,weld,,1,,0.00011397957629199998,0.0001033813805324925,5,0.0005,2,2.1827715926e-32,0.0,-0.0006137824567276758,1,False,1,static,0.9890998075176296,-0.9359189462689999,-0.00091123579288816,5.996336124839093e-05,-10,0.2,0.000114865997074,static,8,0.0015250145033978678,double,0.8543635209268058,90,1,4001,3.535149800004689e-05,-0.9359542977669997,0.00493419,90,0.00999990991577752,,,3.746217967998469e-09
,weld,,1,,1.1398143175799995e-05,1.0338305672479004e-05,5,0.0005,2,5.75722115821e-32,0.0,-6.1377612423902574e-06,1,False,1,static,0.9890998075176296,-0.0935298724229518,-9.10029094046261e-06,4.942063428589296e-06,-1,0.2,1.14863511747e-05,static,8,1.523801475927807e-05,double,0.0853784492943497,90,1,4001,3.6222704820079723e-07,-0.09353023465000002,0.004917302,90,0.00999990991577752,,,3.742357479816086e-11
,weld,,1,,-1.1398186000899997e-05,1.0338344313163704e-05,5,0.0005,2,2.11694797005e-32,0.0,-6.1377474635309495e-06,1,False,1,static,0.9890998075176296,0.09351608631490001,-9.097609822549933e-06,4.902761663323243e-06,1,0.2,1.14862953351e-05,static,8,1.5235319871078402e-05,double,0.08536556048216591,90,1,4001,3.641613999932902e-07,0.09351572215349996,0.004961152,90,0.00999990991577752,,,3.741500248083927e-11
,weld,,1,,-0.00011398385849,0.00010338524433078996,5,0.0005,2,2.80017963813e-32,0.0,-0.00061376867707167,1,False,1,static,0.9890998075176296,0.9345403376348618,-0.0009085546796325095,5.760215583018608e-05,10,0.2,0.00011486041311,static,8,0.0015223196190586802,double,0.8530746429502416,90,1,4001,3.7285793861977945e-05,0.9345030518410001,0.004890149,90,0.00999990991577752,,,3.737645499200283e-09
,weld,,1,,0.00011499991584699999,0.00010430327487652816,5,0.0005,2,6.23432913612e-33,0.0,-0.00061904482667157,1,False,1,static,0.9890998075176296,-1.0186578671,-0.0010794805041210301,0.00016281723409067227,-10,0.2,0.000112109396441,static,8,0.0016985206138366278,double,0.9297241951328628,90,1,4001,-0.00017258459000002446,-1.0184852825099997,0.004901453,120,0.00999990991577752,,,4.716955972301415e-09
,weld,,1,,1.1498224335694102e-05,1.0428756946814539e-05,5,0.0005,2,7.70141379999e-32,0.0,-6.1902998884517585e-06,1,False,1,static,0.9890998075176296,-0.10186131620400002,-1.0793860689311327e-05,6.464691970949174e-06,-1,0.2,1.12126901049e-05,static,8,1.6984113417308374e-05,double,0.09298224827613469,90,1,4001,-1.7175400000013497e-06,-0.101859598664,0.004874042,120,0.00999990991577752,,,4.716045471182199e-11
,weld,,1,,-1.1497833046000002e-05,1.0428409192348199e-05,5,0.0005,2,2.46024665845e-31,0.0,-6.1902669665674855e-06,1,False,1,static,0.9890998075176296,0.10186030509399996,-1.0793647096827075e-05,6.646698909770371e-06,1,0.2,1.12130783528e-05,static,8,1.6983866904971616e-05,double,0.09298439928538278,90,1,4001,-1.7156939999957155e-06,0.10186202078799997,0.004958395,120,0.00999990991577752,,,4.715842294490284e-11
,weld,,1,,-0.00011496078704500001,0.00010426849957444495,5,0.0005,2,1.19449709467e-32,0.0,-0.0006190119058531581,1,False,1,static,0.9890998075176296,1.01855675673,-0.0010792669132353757,0.00016853195531673864,10,0.2,0.000112148221238,static,8,0.0016982741041648508,double,0.9299392964273844,90,1,4001,-0.00017073861000005408,1.01872749534,0.005037741,120,0.00999990991577752,,,4.714923683033986e-09
,weld,,1,,-2.0396240620934808e-05,3.0858514965389086e-05,5,0.001,3,0.000601480934697,0.0,-0.0003046996614955567,1,False,0.5,dynamic,0.9890998075176296,-0.08863462148147999,0.08484453986770499,0.006679659749764527,1,0.2,6.49303290816e-05,dynamic,8,-0.08321149792177387,double,0.08601160315093473,90,1,3001,-0.010304750470180602,-0.0783298710112994,0.003678435,90,0.00999990991577752,,,-0.0007268613497385544
,weld,,1,,-5.741044981139502e-06,1.7694369846388165e-05,5,0.0005,3,0.000602256257268,0.0,-0.00016081669193960364,1,False,0.5,dynamic,0.9890998075176296,-0.08591146352183467,0.08464358987498517,0.003340080712986528,1,0.2,3.2457468196e-05,dynamic,8,-0.08351384884220833,double,0.08505286940617261,90,1,6001,-0.00748843739118225,-0.0784230261306524,0.007418883,90,0.00999990991577752,,,-0.0003666680835692427
,weld,,1,,1.5941033187189818e-06,1.2469420668899224e-05,5,0.00025,3,0.000602643952616,0.0,-8.853852968865086e-05,1,False,0.5,dynamic,0.9890998075176296,-0.0845483748724108,0.0845406804022219,0.001670058046793869,1,0.2,1.83099241426e-05,dynamic,8,-0.08366535478502543,double,0.08474628071236755,90,1,12001,-0.006078765873379951,-0.07846960899903085,0.01485747,90,0.00999990991577752,,,-0.00018414313489181997
,weld,,1,,-6.409456242309486e-06,0.00045683167664462655,5,0.001,3,0.00885678503186,0.0,-0.04515111364364981,1,False,2,dynamic,0.9890998075176296,-0.002086736959281865,1.1898429947781868,0.10776794345303588,1,0.2,0.000662731792069,dynamic,8,-1.1282130644597306,double,0.4272963587256644,90,1,3001,-0.0020777280433046316,-9.008915977226194e-06,0.003769337,90,0.00999990991577752,,,-0.007622031642946461
,weld,,1,,-3.195660226398847e-06,0.00022886865051940708,5,0.0005,3,0.00903452112503,0.0,-0.02372270060763117,1,False,2,dynamic,0.9890998075176296,-0.002075403564638812,1.2107363280409957,0.05387099753254649,1,0.2,0.000330730753064,dynamic,8,-1.1736167277386187,double,0.37400152065555453,90,1,6001,-0.0021017594496984915,2.6355885059700768e-05,0.007578773,90,0.00999990991577752,,,-0.004362378569715868
,weld,,1,,-1.5866040947108694e-06,0.00011745272698198962,5,0.00025,3,0.00912482720672,0.0,-0.012614671345751704,1,False,2,dynamic,0.9890998075176296,-0.002070407019835983,1.2207647922253526,0.026938244746605364,1,0.2,0.000170115954448,dynamic,8,-1.1967065420304595,double,0.355530575454908,90,1,12001,-0.002113741124100109,4.333410426409045e-05,0.015288766,90,0.00999990991577752,,,-0.002318751642421535
,weld,,1,,0.0002538657450344298,0.0025272496390033915,5,0.001,3,0.0413959448499,0.0,-0.7003297081383804,1,False,5,dynamic,0.9890998075176296,0.13916821306558733,5.510692099301438,0.6917809488903033,1,0.2,0.00364859031317,dynamic,8,-4.84311228785908,double,1.9053390175278844,90,1,3001,0.16370601401479104,-0.0245378009492037,0.003846653,90,0.00999990991577752,,,0.07414584154592285
,weld,,1,,0.00013011359817127145,0.001253867227124986,5,0.0005,3,0.044586025941,0.0,-0.46112133204264694,1,False,5,dynamic,0.9890998075176296,0.07961766006722551,6.3473501634854195,0.34500761763597926,1,0.2,0.00180943833447,dynamic,8,-5.860480634546671,double,1.3389741410060427,90,1,6001,0.11504568439972565,-0.03542802433250014,0.007612133,90,0.00999990991577752,,,0.018837829044898835
,weld,,1,,6.971704505190936e-05,0.0006190507469631207,5,0.00025,3,0.0462988172839,0.0,-0.2721783927167557,1,False,5,dynamic,0.9890998075176296,0.049988744498708444,6.749596395901045,0.17249451227909698,1,0.2,0.000892731169703,dynamic,8,-6.436108710281985,double,1.1021267678929525,90,1,12001,0.09091126281348894,-0.04092251831478048,0.014620451,90,0.00999990991577752,,,0.0049895243815963886
,weld,,1,,-1.876121981707588e-07,1.9776777352274148e-07,5,0.001,1,-7.03820300001004e-08,0.00200388214598,-4.1731284648308075e-08,1,False,1,passive,0.9890998075176296,0.0,0.0,2.217159243904473e-06,0,0.2,6.58585000766e-07,passive,8,0.0,double,2.217159243904473e-06,90,1,1001,0.0,0.0,0.001224987,90,0.00999990991577752,,,-2.865074535179233e-08
,weld,,1,,-8.54108409903581e-08,8.800716394304372e-08,5,0.0005,1,-3.570627000017493e-08,0.00200388214598,-2.138529998601368e-08,1,False,1,passive,0.9890998075176296,0.0,0.0,1.1489347056292554e-06,0,0.2,3.67805188664e-07,passive,8,0.0,double,1.1489347056292554e-06,90,1,2001,0.0,0.0,0.00245851,90,0.00999990991577752,,,-1.432097001416125e-08
,weld,,1,,-3.433407429263125e-08,3.321210125483768e-08,5,0.00025,1,-1.835536999998666e-08,0.00200388214598,-1.1196042307809705e-08,1,False,1,passive,0.9890998075176296,0.0,0.0,6.558720531912269e-07,0,0.2,2.27239772558e-07,passive,8,0.0,double,6.558720531912269e-07,90,1,4001,0.0,0.0,0.004905935,90,0.00999990991577752,,,-7.159327692176954e-09
