time,input_angle,output_angle,input_velocity,output_velocity,input_acceleration,input_torque,output_torque,static_reference_torque,deflection_m,span_error_m,closure_m,kinetic_J,input_power_W,output_power_W,equality_power_W,rows,q0,q1
1.518,1.57079633,1.9085072,8.65972135e-13,-2.74830671e-11,-2.28840938e-11,5.21830451e-12,0,-0,6.7457151e-14,-6.74738043e-14,6.74738043e-14,2.01591948e-24,4.5189063e-24,-0,-3.12582077e-22,1,-1.90963304e-14,3.28339264e-13
1.52,1.57079633,1.9085072,8.44557696e-13,-2.35028967e-11,-5.37785288e-11,4.4713312e-12,0,-0,5.7331917e-14,-5.72875081e-14,5.72875081e-14,1.47438164e-24,3.77629718e-24,-0,-2.31266687e-22,1,-1.73882394e-14,2.78439358e-13
1.522,1.57079633,1.9085072,8.09440007e-13,-2.00704151e-11,-7.40129237e-11,3.82352202e-12,0,-0,4.86277685e-14,-4.86000129e-14,4.86000129e-14,1.07524439e-24,3.09491169e-24,-0,-1.70448958e-22,1,-1.57414441e-14,2.35804283e-13
1.524,1.57079633,1.9085072,7.64612904e-13,-1.71157916e-11,-8.55482765e-11,3.26573895e-12,0,-0,4.11670698e-14,-4.11892742e-14,4.11892742e-14,7.82021279e-25,2.49702614e-24,-0,-1.25235967e-22,1,-1.41776069e-14,1.99426431e-13
1.526,1.57079633,1.9085072,7.14585791e-13,-1.45774434e-11,-9.18658871e-11,2.7823734e-12,0,-0,3.4861003e-14,-3.48887585e-14,3.48887585e-14,5.67310122e-25,1.98824449e-24,-0,-9.16634373e-23,1,-1.27106047e-14,1.68428819e-13
1.528,1.57079633,1.9085072,6.60625481e-13,-1.2400301e-11,-9.50843176e-11,2.37097889e-12,0,-0,2.94875235e-14,-2.94764213e-14,2.94764213e-14,4.10542158e-25,1.56632907e-24,-0,-6.70316561e-23,1,-1.13482126e-14,1.42047141e-13
1.53,1.57079633,1.9085072,6.06182844e-13,-1.05333707e-11,-9.37016787e-11,2.0166698e-12,0,-0,2.48245868e-14,-2.48967513e-14,2.48967513e-14,2.96255668e-25,1.22247063e-24,-0,-4.88227984e-23,1,-1.0095168e-14,1.19625421e-13
1.532,1.57079633,1.9085072,5.51913724e-13,-8.93432707e-12,-9.3377725e-11,1.71587991e-12,0,-0,2.09166018e-14,-2.0927704e-14,2.0927704e-14,2.13155596e-25,9.47017674e-25,-0,-3.55714841e-23,1,-8.95089707e-15,1.00595985e-13
1.534,1.57079633,1.9085072,5.00520287e-13,-7.56707521e-12,-8.55735655e-11,1.45355803e-12,0,-0,1.76303416e-14,-1.76803017e-14,1.76803017e-14,1.52923674e-25,7.27535284e-25,-0,-2.56808796e-23,1,-7.91231894e-15,8.44708802e-14
1.536,1.57079633,1.9085072,4.50787352e-13,-6.40150984e-12,-8.44379848e-11,1.23286655e-12,0,-0,1.47881707e-14,-1.47937218e-14,1.47937218e-14,1.0945385e-25,5.55760646e-25,-0,-1.8630558e-23,1,-6.97360661e-15,7.08220886e-14
1.538,1.57079633,1.9085072,4.0433791e-13,-5.4069793e-12,-7.68177314e-11,1.04362345e-12,0,-0,1.24344979e-14,-1.24344979e-14,1.24344979e-14,7.80957227e-26,4.21976527e-25,-0,-1.34110563e-23,1,-6.13062601e-15,5.92871684e-14
1.54,1.57079633,1.9085072,3.61441171e-13,-4.56103227e-12,-7.38181767e-11,8.80819687e-13,0,-0,1.03916875e-14,-1.03805853e-14,1.03805853e-14,5.55776493e-26,3.18364499e-25,-0,-9.65842887e-24,1,-5.37605108e-15,4.95521805e-14
1.542,1.57079633,1.9085072,3.21691587e-13,-3.84117003e-12,-6.33133465e-11,7.43446896e-13,0,-0,8.65973959e-15,-8.74300632e-15,8.74300632e-15,3.94240066e-26,2.39160612e-25,-0,-6.88802855e-24,1,-4.70380966e-15,4.13485725e-14
1.544,1.57079633,1.9085072,2.85657917e-13,-3.23271517e-12,-6.10448951e-11,6.24466238e-13,0,-0,7.23865412e-15,-7.27196081e-15,7.27196081e-15,2.79275808e-26,1.78383725e-25,-0,-4.93608356e-24,1,-4.10551164e-15,3.4442357e-14
1.546,1.57079633,1.9085072,2.52210754e-13,-2.71583419e-12,-5.3461465e-11,5.27147095e-13,0,-0,6.03961325e-15,-6.07847106e-15,6.07847106e-15,1.97138483e-26,1.32952166e-25,-0,-3.51939418e-24,1,-3.57640173e-15,2.86362334e-14
1.548,1.57079633,1.9085072,2.22754488e-13,-2.27888927e-12,-4.99427475e-11,4.40850933e-13,0,-0,4.97379915e-15,-5.05151476e-15,5.05151476e-15,1.38831216e-26,9.82015241e-26,-0,-2.50186318e-24,1,-3.10924675e-15,2.37624841e-14
1.55,1.57079633,1.9085072,1.95184786e-13,-1.90839189e-12,-4.33873771e-11,3.73302313e-13,0,-0,4.17443857e-15,-4.19109192e-15,4.19109192e-15,9.73754783e-27,7.28629321e-26,-0,-1.78239252e-24,1,-2.69845249e-15,1.96770541e-14
1.552,1.57079633,1.9085072,1.71365565e-13,-1.59482389e-12,-3.91501078e-11,3.12293661e-13,0,-0,3.41948692e-15,-3.46944695e-15,3.46944695e-15,6.80186964e-27,5.35163796e-26,-0,-1.25922046e-24,1,-2.33824297e-15,1.62606345e-14
1.554,1.57079633,1.9085072,1.49891497e-13,-1.33014376e-12,-3.32254675e-11,2.61902779e-13,0,-0,2.84217094e-15,-2.88657986e-15,2.88657986e-15,4.73253522e-27,3.92569996e-26,-0,-8.84006457e-25,1,-2.02272053e-15,1.34088494e-14
1.556,1.57079633,1.9085072,1.30571301e-13,-1.10704997e-12,-2.98461242e-11,2.20616153e-13,0,-0,2.35367281e-15,-2.35922393e-15,2.35922393e-15,3.27891247e-27,2.88061381e-26,-0,-6.25858769e-25,1,-1.74694532e-15,1.10327564e-14
1.558,1.57079633,1.9085072,1.14811308e-13,-9.21133828e-13,-2.72512278e-11,1.78824187e-13,0,-0,1.95399252e-15,-1.97064587e-15,1.97064587e-15,2.2707693e-27,2.05310389e-26,-0,-4.29751986e-25,1,-1.50576146e-15,9.05685484e-15
1.56,1.57079633,1.9085072,9.94235751e-14,-7.65790107e-13,-2.05065155e-11,1.50542767e-13,0,-0,1.55431223e-15,-1.66533454e-15,1.66533454e-15,1.56983675e-27,1.49675001e-26,-0,-2.97221575e-25,1,-1.29532128e-15,7.41256938e-15
1.562,1.57079633,1.9085072,8.66487865e-14,-6.36240421e-13,-2.17436971e-11,1.22995759e-13,0,-0,1.28785871e-15,-1.33226763e-15,1.33226763e-15,1.08396445e-27,1.06574333e-26,-0,-2.0956008e-25,1,-1.11247938e-15,6.04638274e-15
1.564,1.57079633,1.9085072,7.45042078e-14,-5.26192698e-13,-1.80999132e-11,1.04823264e-13,0,-0,1.02140518e-15,-1.08246745e-15,1.08246745e-15,7.41624662e-28,7.80977421e-27,-0,-1.47538606e-25,1,-9.54688605e-16,4.91406997e-15
1.566,1.57079633,1.9085072,6.5001006e-14,-4.35024728e-13,-1.88177116e-11,8.39451013e-14,0,-0,8.43769499e-16,-8.60422844e-16,8.60422844e-16,5.07116284e-28,5.45651604e-27,-0,-1.02331069e-25,1,-8.17900263e-16,3.97864397e-15
1.568,1.57079633,1.9085072,5.61135486e-14,-3.58964357e-13,-1.50737051e-11,6.92458924e-14,0,-0,7.10542736e-16,-7.21644966e-16,7.21644966e-16,3.45424982e-28,3.88563275e-27,-0,-6.94928977e-26,1,-6.99627271e-16,3.20633563e-15
1.57,1.57079633,1.9085072,4.80576066e-14,-2.95883818e-13,-1.27543494e-11,5.84525092e-14,0,-0,6.21724894e-16,-5.82867088e-16,5.82867088e-16,2.34774759e-28,2.80908769e-27,-0,-4.85016906e-26,1,-5.97481084e-16,2.5688023e-15
1.572,1.57079633,1.9085072,4.0638121e-14,-2.41346901e-13,-1.05374904e-11,5.20476568e-14,0,-0,4.4408921e-16,-4.4408921e-16,4.4408921e-16,1.56261676e-28,2.11511897e-27,-0,-3.48608302e-26,1,-5.10476524e-16,2.04603085e-15
1.574,1.57079633,1.9085072,3.51488691e-14,-1.94550351e-13,-8.359825e-12,4.24372405e-14,0,-0,3.55271368e-16,-3.60822483e-16,3.60822483e-16,1.01620424e-28,1.49162101e-27,-0,-2.29296729e-26,1,-4.36363173e-16,1.62332967e-15
1.576,1.57079633,1.9085072,3.10386157e-14,-1.58333829e-13,-9.99654578e-12,3.04767899e-14,0,-0,3.10862447e-16,-2.77555756e-16,2.77555756e-16,6.7380394e-29,9.45957369e-28,-0,-1.49704347e-26,1,-3.71339737e-16,1.28128017e-15
1.578,1.57079633,1.9085072,2.66830853e-14,-1.28932771e-13,-7.07340559e-12,2.41869981e-14,0,-0,2.66453526e-16,-2.49800181e-16,2.49800181e-16,4.4716636e-29,6.45383733e-28,-0,-9.45915112e-27,1,-3.15204849e-16,1.00269977e-15
1.58,1.57079633,1.9085072,2.25410642e-14,-1.05719263e-13,-7.94725488e-12,2.06375348e-14,0,-0,1.77635684e-16,-1.66533454e-16,1.66533454e-16,3.00790206e-29,4.65191996e-28,-0,-7.11216991e-27,1,-2.66685711e-16,7.74281484e-16
1.582,1.57079633,1.9085072,1.91388044e-14,-8.4711145e-14,-3.95328321e-12,1.74443658e-14,0,-0,1.77635684e-16,-1.66533454e-16,1.66533454e-16,1.93324997e-29,3.33864305e-28,-0,-4.28797129e-27,1,-2.26276776e-16,5.89959907e-16
1.584,1.57079633,1.9085072,1.63012891e-14,-6.82518991e-14,-4.70513543e-12,1.41827637e-14,0,-0,1.33226763e-16,-1.11022302e-16,1.11022302e-16,1.2563801e-29,2.3119733e-28,-0,-3.06678886e-27,1,-1.91378418e-16,4.41405005e-16
1.586,1.57079633,1.9085072,1.41100524e-14,-5.47386494e-14,-2.98702271e-12,1.02984034e-14,0,-0,8.8817842e-17,-1.11022302e-16,1.11022302e-16,8.0953949e-30,1.45311012e-28,-0,-1.74369796e-27,1,-1.61697331e-16,3.22489723e-16
1.588,1.57079633,1.9085072,1.13975697e-14,-4.36524109e-14,-4.89999026e-12,1.11850605e-14,0,-0,8.8817842e-17,-2.77555756e-17,2.77555756e-17,5.14997889e-30,1.27482506e-28,-0,-1.68627506e-27,1,-1.36345818e-16,2.26357337e-16
1.59,1.57079633,1.9085072,9.45333198e-15,-3.15198156e-14,-1.87893283e-12,1.08821774e-14,0,-0,8.8817842e-17,-2.77555756e-17,2.77555756e-17,2.69592176e-30,1.02872836e-28,-0,-9.81193933e-28,1,-1.16297675e-16,1.54589922e-16
1.592,1.57079633,1.9085072,8.50326283e-15,-2.26667758e-14,-1.52619999e-12,6.7939466e-15,0,-0,0,-2.77555756e-17,2.77555756e-17,1.40726242e-30,5.77707136e-29,-0,-4.74287046e-28,1,-9.86205215e-17,1.0318632e-16
1.594,1.57079633,1.9085072,7.12569408e-15,-1.57009206e-14,-1.81522529e-12,6.01883525e-15,0,-0,0,0,0,6.83283793e-31,4.28883787e-29,-0,-3.1906376e-28,1,-8.32946113e-17,6.655995e-17
1.596,1.57079633,1.9085072,6.22996142e-15,-1.01896142e-14,-1.33622538e-12,3.95738085e-15,0,-0,0,0,0,2.96520797e-31,2.465433e-29,-0,-1.48430968e-28,1,-7.02143759e-17,4.23695385e-17
1.598,1.57079633,1.9085072,5.47668602e-15,-6.59895671e-15,-1.30625719e-12,1.96639343e-15,0,-0,0,0,0,1.31239199e-31,1.07693194e-29,-0,-6.41758396e-29,1,-5.86996471e-17,2.67436322e-17
1.6,1.57079633,1.9085072,4.73068083e-15,-4.40498617e-15,-1.28498359e-12,6.86572818e-16,0,-0,0,0,0,6.29985514e-32,3.24795686e-30,-0,-2.7948188e-29,1,-4.86799539e-17,1.64609034e-17
1.602,1.57079633,1.9085072,4.01097952e-15,-3.07902889e-15,-1.1976069e-12,7.78928772e-18,0,-0,0,0,0,3.3363879e-32,3.12426735e-32,-0,-1.28060596e-29,1,-4.01253738e-17,9.41064314e-18
1.604,1.57079633,1.9085072,3.35264179e-15,-2.25686812e-15,-1.06409874e-12,-2.94218157e-16,0,-0,0,0,0,1.92269892e-32,-9.86408089e-31,-0,-6.32033745e-30,1,-3.29379816e-17,4.33850508e-18
1.606,1.57079633,1.9085072,2.77535056e-15,-1.72078587e-15,-9.14582945e-13,-3.92918258e-16,0,-0,0,0,0,1.17632912e-32,-1.09048591e-30,-0,-3.38342768e-30,1,-2.69676691e-17,5.27994869e-19
1.608,1.57079633,1.9085072,2.28337798e-15,-1.34946549e-15,-7.69454638e-13,-3.94364384e-16,0,-0,0,0,0,7.47337638e-33,-9.00482953e-31,-0,-1.94966547e-30,1,-2.20450511e-17,-2.42995576e-18
1.61,1.57079633,1.9085072,1.8716444e-15,-1.07742094e-15,-6.38885345e-13,-3.55802872e-16,0,-0,0,0,0,4.85390738e-33,-6.65936453e-31,-0,-1.18927675e-30,1,-1.80048383e-17,-4.77668729e-18
1.612,1.57079633,1.9085072,1.53085133e-15,-8.69314252e-16,-5.52748255e-13,-3.05349171e-16,0,-0,0,0,0,3.19149629e-33,-4.67444185e-31,-0,8.09662951e-30,1,-1.4697815e-17,-6.66325428e-18
1.614,1.57079633,1.9085072,1.2435099e-15,-1.41016002e-15,-6.58027813e-13,-3.7662427e-16,0,-0,0,0,0,6.08162878e-33,-4.68336009e-31,-0,-1.20610811e-30,1,-1.16818505e-17,-9.50430317e-18
1.616,1.57079633,1.9085072,9.4725041e-16,-1.11966899e-15,-3.50152944e-13,6.17046484e-17,0,-0,0,0,0,3.7951993e-33,5.84497535e-32,-0,-1.37945382e-30,1,-9.5959134e-18,-1.19830616e-17
1.618,1.57079633,1.9085072,7.74754383e-16,-8.08286782e-16,-2.41892571e-13,9.0109953e-17,0,-0,0,0,0,2.04431522e-33,6.98130811e-32,-0,-8.3273194e-31,1,-7.92776373e-18,-1.38240427e-17
1.62,1.57079633,1.9085072,6.72007796e-16,-1.23376968e-15,-4.86807295e-13,-2.39738158e-16,0,-0,0,0,0,4.28831384e-33,-1.61105911e-31,-0,-8.22258455e-31,1,-6.24060164e-18,-1.60611666e-17
1.622,1.57079633,1.9085072,6.07424336e-16,-1.79717714e-15,-1.38670069e-12,-6.33096755e-16,0,-0,0,0,0,8.80371577e-33,-3.84558377e-31,-0,2.27980763e-30,1,-4.80804985e-18,-1.9250435e-17
1.624,1.57079633,1.9085072,3.22987872e-16,-1.67828125e-15,-2.81635804e-13,3.48056118e-16,0,-0,0,0,0,7.56837919e-33,1.12417905e-31,-0,-2.46633724e-30,1,-3.92599096e-18,-2.28675686e-17
1.626,1.57079633,1.9085072,2.28820566e-16,-1.15597621e-15,-4.24125737e-14,5.67192499e-16,0,-0,0,0,0,3.59207144e-33,1.29785308e-31,-0,-1.64678517e-30,1,-3.42259065e-18,-2.55735288e-17
1.628,1.57079633,1.9085072,2.16105884e-16,-7.22872811e-16,-8.20351397e-15,4.11872247e-16,0,-0,0,0,0,1.41780811e-33,8.90080157e-32,-0,-7.40203257e-31,1,-2.98480333e-18,-2.7320469e-17
1.63,1.57079633,1.9085072,2.12595428e-16,-1.07946655e-15,-2.53445e-13,6.9600246e-17,0,-0,0,0,0,3.13208498e-33,1.47966941e-32,-0,-8.16137549e-31,1,-2.26515477e-18,-2.93164423e-17
1.632,1.57079633,1.9085072,2.25730206e-16,-1.55510282e-15,-1.1849504e-12,-3.15856035e-16,0,-0,0,0,0,6.4788183e-33,-7.12982477e-32,-0,6.56884312e-30,1,-1.62558999e-18,-3.21086832e-17
1.634,1.57079633,1.9085072,1.64622019e-16,-2.18203729e-15,-1.03438763e-12,-3.08143689e-16,0,-0,0,0,0,1.27189218e-32,-5.0727236e-32,-0,1.11718472e-29,1,-1.02993281e-18,-3.62487988e-17
1.636,1.57079633,1.9085072,1.43887704e-16,-3.05179198e-15,-9.88528654e-13,-4.99525414e-16,0,-0,0,0,0,2.48629687e-32,-7.1875565e-32,-0,-3.27954303e-30,1,-4.39826216e-19,-4.19717892e-17
1.638,1.57079633,1.9085072,-1.60367997e-16,-2.35632476e-15,-3.358232e-14,1.11704641e-15,0,-0,0,0,0,1.48289314e-32,-1.79138496e-31,-0,-5.6139692e-30,1,-6.30412847e-19,-4.7310971e-17
1.64,1.57079633,1.9085072,-1.2223448e-16,-1.48320405e-15,1.53363952e-13,1.07315033e-15,0,-0,0,0,0,5.8778353e-33,-1.31175972e-31,-0,-2.80373149e-30,1,-9.23955856e-19,-5.09073027e-17
1.642,1.57079633,1.9085072,-3.61111786e-17,-8.50775158e-16,1.28124459e-13,7.10191882e-16,0,-0,0,0,0,1.93213896e-33,-2.56458659e-32,-0,-1.03737321e-30,1,-1.05927198e-18,-5.30399327e-17
1.644,1.57079633,1.9085072,3.81119971e-16,-9.66946676e-16,-9.61122437e-13,-1.46959295e-15,0,-0,0,0,0,2.56780095e-33,-5.60091222e-31,-0,1.23886219e-30,1,-8.72013818e-19,-5.44784347e-17
1.646,1.57079633,1.9085072,3.52960696e-16,-1.287058e-15,-1.04440443e-12,-1.48865339e-15,0,-0,0,0,0,4.48282265e-33,-5.25436136e-31,-0,1.37079151e-30,1,-5.52300181e-19,-5.65601969e-17
1.648,1.57079633,1.9085072,2.19400279e-16,-1.99348353e-15,-1.44916836e-12,-1.05103008e-15,0,-0,0,0,0,1.06285573e-32,-2.30596294e-31,-0,-8.63752023e-32,1,-9.19426265e-20,-5.98574511e-17
1.65,1.57079633,1.9085072,2.142331e-16,-2.78677635e-15,-1.26720549e-12,-1.21972844e-15,0,-0,0,0,0,2.07466487e-32,-2.61306206e-31,-0,-3.14236528e-31,1,2.97125889e-19,-6.47354976e-17
1.652,1.57079633,1.9085072,-1.96161546e-16,-2.32258982e-15,-1.06579435e-13,9.33779962e-16,0,-0,0,0,0,1.44141309e-32,-1.83171721e-31,-0,-4.96464071e-30,1,9.40555348e-20,-6.98802478e-17
1.654,1.57079633,1.9085072,-1.81300086e-16,-1.49949007e-15,1.50042631e-13,1.06010061e-15,0,-0,0,0,0,6.0164477e-33,-1.92196332e-31,-0,-2.75204303e-30,1,-3.0720036e-19,-7.34859936e-17
1.656,1.57079633,1.9085072,-9.17597235e-17,-8.65766234e-16,1.43719346e-13,7.37972897e-16,0,-0,0,0,0,2.00437361e-33,-6.7716189e-32,-0,-1.04502016e-30,1,-5.58348558e-19,-7.56528646e-17
1.658,1.57079633,1.9085072,3.41396581e-16,-9.80555193e-16,-9.6163644e-13,-1.47328728e-15,0,-0,0,0,0,2.62413313e-33,-5.02975241e-31,-0,1.24124037e-30,1,-4.67391254e-19,-7.71131108e-17
1.66,1.57079633,1.9085072,3.21151729e-16,-1.30172527e-15,-1.04681204e-12,-1.49393808e-15,0,-0,0,0,0,4.57339501e-33,-4.79780796e-31,-0,1.3795089e-30,1,-2.23641139e-19,-7.92194048e-17
1.662,1.57079633,1.9085072,1.95049003e-16,-2.02256472e-15,-1.46959614e-12,-1.06588394e-15,0,-0,0,0,0,1.09351516e-32,-2.07899599e-31,-0,-2.51711736e-31,1,1.81277847e-19,-8.25584684e-17
1.664,1.57079633,1.9085072,1.63206276e-16,-2.84158679e-15,-1.21149777e-12,-1.08381419e-15,0,-0,0,0,0,2.15601964e-32,-1.76885277e-31,-0,-8.17153376e-31,1,5.35565609e-19,-8.75651081e-17
1.666,1.57079633,1.9085072,-2.23246325e-16,-2.33254223e-15,-8.23315746e-14,9.84502472e-16,0,-0,0,0,0,1.45434555e-32,-2.19786559e-31,-0,-5.08444118e-30,1,2.63458306e-19,-9.27559648e-17
1.668,1.57079633,1.9085072,-1.97833046e-16,-1.49549157e-15,1.61168474e-13,1.07790833e-15,0,-0,0,0,0,5.98763421e-33,-2.13245889e-31,-0,-2.74918293e-30,1,-1.77486195e-19,-9.63614136e-17
1.67,1.57079633,1.9085072,-1.03290255e-16,-8.58862102e-16,1.49461723e-13,7.43910045e-16,0,-0,0,0,0,1.97372756e-33,-7.68386579e-32,-0,-1.02971515e-30,1,-4.54917545e-19,-9.85157373e-17
1.672,1.57079633,1.9085072,3.30377206e-16,-9.71061595e-16,-9.5173549e-13,-1.45963382e-15,0,-0,0,0,0,2.57098089e-33,-4.82229745e-31,-0,1.21632805e-30,1,-3.84504412e-19,-9.99610238e-17
1.674,1.57079633,1.9085072,3.11738748e-16,-1.28824217e-15,-1.03577898e-12,-1.47953852e-15,0,-0,0,0,0,4.47722332e-33,-4.61229485e-31,-0,1.35228336e-30,1,-1.58310444e-19,-1.02045051e-16
1.676,1.57079633,1.9085072,1.91601989e-16,-2.01386383e-15,-1.472779e-12,-1.07589289e-15,0,-0,0,0,0,1.08407654e-32,-2.06143217e-31,-0,-4.55283549e-31,1,2.35765887e-19,-1.05359712e-16
1.678,1.57079633,1.9085072,-1.42448601e-16,-1.66994678e-15,-7.79669047e-14,6.68173672e-16,0,-0,0,0,0,7.45178551e-33,-9.51804049e-32,-0,-2.55905306e-30,1,8.81386681e-20,-1.09056366e-16
1.68,1.57079633,1.9085072,-1.32124254e-16,-1.07885879e-15,1.08045614e-13,7.62513854e-16,0,-0,-4.4408921e-17,0,0,3.11467714e-33,-1.00746574e-31,-0,-1.42285227e-30,1,-2.0378517e-19,-1.11650099e-16
1.682,1.57079633,1.9085072,-6.75467326e-17,-6.22954652e-16,1.0385271e-13,5.3157864e-16,0,-0,-4.4408921e-17,0,0,1.03784597e-33,-3.59064003e-32,-0,-5.40568633e-31,1,-3.87689954e-19,-1.1320926e-16
1.684,1.57079633,1.9085072,-2.35283958e-17,-9.17547319e-16,-1.21477154e-13,2.11384676e-16,0,-0,-4.4408921e-17,0,0,2.24684117e-33,-4.97354231e-33,-0,-6.45940912e-31,1,-1.87485394e-19,-1.14926906e-16
1.686,1.57079633,1.9085072,2.55281548e-17,-1.31244029e-15,-9.91955086e-13,-1.38771322e-16,0,-0,-4.4408921e-17,0,0,4.59675928e-33,-3.54257578e-33,-0,6.62042255e-30,1,2.22610948e-20,-1.17301384e-16
1.688,1.57079633,1.9085072,-2.34735493e-18,-1.99384528e-15,-8.58214798e-13,-1.51964122e-16,0,-0,-4.4408921e-17,0,0,1.06082758e-32,3.56713731e-34,-0,9.71617871e-30,1,3.27401793e-19,-1.21134015e-16
1.69,1.57079633,1.9085072,7.62149877e-18,-2.79141638e-15,-8.40886242e-13,-3.51021322e-16,0,-0,-4.4408921e-17,0,0,2.07927358e-32,-2.67530858e-33,-0,-2.94154124e-30,1,6.25827657e-19,-1.26408489e-16
1.692,1.57079633,1.9085072,-2.39663794e-16,-2.13175977e-15,1.08262279e-14,1.07613696e-15,0,-0,-4.4408921e-17,0,0,1.21553761e-32,-2.57911065e-31,-0,-4.601089e-30,1,2.44364025e-19,-1.31258657e-16
1.694,1.57079633,1.9085072,-1.83965835e-16,-1.32731343e-15,1.69379177e-13,1.01127217e-15,0,-0,-4.4408921e-17,0,0,4.71816778e-33,-1.86039528e-31,-0,-2.23359911e-30,1,-1.82885981e-19,-1.34492131e-16
1.696,1.57079633,1.9085072,-9.03033785e-17,-7.50065756e-16,1.38758048e-13,6.67345976e-16,0,-0,-4.4408921e-17,0,0,1.50536407e-33,-6.02635962e-32,-0,-7.99567603e-31,1,-4.31658166e-19,-1.36385027e-16
1.698,1.57079633,1.9085072,1.90336941e-16,-1.08637524e-15,-9.6201753e-13,-8.34669953e-16,0,-0,-4.4408921e-17,0,0,3.1675171e-33,-1.58868525e-31,-0,-1.68840105e-30,1,-2.34029502e-19,-1.3801826e-16
1.7,1.57079633,1.9085072,1.60474742e-16,-1.3943187e-15,-1.0474098e-12,-7.86676217e-16,0,-0,-4.4408921e-17,0,0,5.20074259e-33,-1.26241663e-31,-0,-4.80847135e-31,1,-3.13949853e-20,-1.40283622e-16
1.702,1.57079633,1.9085072,2.0533118e-17,-2.01847164e-15,-6.06341751e-13,-2.46500547e-16,0,-0,-4.4408921e-17,0,0,1.08721524e-32,-5.06142483e-33,-0,-1.5677527e-30,1,2.87669915e-19,-1.43951422e-16
1.704,1.57079633,1.9085072,-1.58783052e-16,-1.53981149e-15,4.19591283e-15,7.73015639e-16,0,-0,-4.4408921e-17,0,0,6.33962636e-33,-1.22741783e-31,-0,-2.40953936e-30,1,4.17992425e-20,-1.47455452e-16
1.706,1.57079633,1.9085072,-1.2085408e-16,-9.59685322e-16,1.18096121e-13,7.24746494e-16,0,-0,-4.4408921e-17,0,0,2.46496948e-33,-8.75885706e-32,-0,-1.17109558e-30,1,-2.4095219e-19,-1.49792095e-16
1.708,1.57079633,1.9085072,-5.55366637e-17,-5.43740911e-16,1.06048679e-13,4.77460734e-16,0,-0,-4.4408921e-17,0,0,7.90489645e-34,-2.65165762e-32,-0,2.2677172e-30,1,-3.99554832e-19,-1.51162587e-16
1.71,1.57079633,1.9085072,-4.32077926e-17,-8.60907687e-16,-1.22122899e-13,3.13399649e-16,0,-0,-4.4408921e-17,0,0,1.97870219e-33,-1.3541307e-32,-0,3.63772849e-30,1,-1.94721372e-19,-1.53059594e-16
1.712,1.57079633,1.9085072,3.42829929e-16,-1.80310897e-15,-1.32146566e-12,-1.81783198e-15,0,-0,-4.4408921e-17,0,0,8.7346489e-33,-6.23207209e-31,-0,2.0691617e-30,1,2.07364679e-19,-1.55933627e-16
1.714,1.57079633,1.9085072,2.92600021e-16,-2.49053389e-15,-1.43383233e-12,-1.71332949e-15,0,-0,-4.4408921e-17,0,0,1.65947787e-32,-5.01320244e-31,-0,1.54864118e-30,1,5.0065877e-19,-1.60182255e-16
1.716,1.57079633,1.9085072,-4.2254522e-17,-2.98227592e-15,-7.81123555e-13,-1.35185683e-16,0,-0,-4.4408921e-17,0,0,2.37341567e-32,5.71220641e-33,-0,-4.10562203e-30,1,6.92916586e-19,-1.6588556e-16
1.718,1.57079633,1.9085072,-2.62074616e-16,-2.22387866e-15,4.21311537e-14,1.18600579e-15,0,-0,-4.4408921e-17,0,0,1.32316998e-32,-3.1082201e-31,-0,-5.13973684e-30,1,2.48734584e-19,-1.70983627e-16
1.72,1.57079633,1.9085072,-1.92387741e-16,-1.37049685e-15,1.84426241e-13,1.06408414e-15,0,-0,-4.4408921e-17,0,0,5.03063499e-33,-2.04716743e-31,-0,-2.40752325e-30,1,-2.04290869e-19,-1.74334664e-16
1.722,1.57079633,1.9085072,-9.21904001e-17,-7.70013191e-16,1.45328195e-13,6.91411376e-16,0,-0,-4.4408921e-17,0,0,1.5864491e-33,-6.37414914e-32,-0,-8.48271939e-31,1,-4.60918751e-19,-1.76282133e-16
1.724,1.57079633,1.9085072,1.9754556e-16,-1.1159951e-15,-9.9022687e-13,-8.60410525e-16,0,-0,-4.4408921e-17,0,0,3.34299343e-33,-1.69970279e-31,-0,-1.79831358e-30,1,-2.5463455e-19,-1.77958407e-16
1.726,1.57079633,1.9085072,1.66489115e-16,-1.43203186e-15,-1.07743984e-12,-8.10516742e-16,0,-0,-4.4408921e-17,0,0,5.48616199e-33,-1.34942215e-31,-0,-5.24049993e-31,1,-4.38576689e-20,-1.80283748e-16
1.728,1.57079633,1.9085072,1.42741223e-16,-1.885071e-15,-1.24742047e-12,-8.07293734e-16,0,-0,-4.4408921e-17,0,0,9.49259177e-33,-1.15234095e-31,-0,1.80879118e-30,1,1.87175237e-19,-1.83499091e-16
1.73,1.57079633,1.9085072,-1.79977918e-16,-1.32285585e-15,1.31640997e-13,9.28777551e-16,0,-0,-4.4408921e-17,0,0,4.68591659e-33,-1.6715945e-31,-0,-2.1106453e-30,1,-5.77759192e-20,-1.86729759e-16
1.732,1.57079633,1.9085072,-9.97767431e-17,-7.6525662e-16,1.31865003e-13,6.58134517e-16,0,-0,-4.4408921e-17,0,0,1.56769244e-33,-6.56665186e-32,-0,-8.08188917e-31,1,-3.18501603e-19,-1.88644364e-16
