time,input_angle,output_angle,input_velocity,output_velocity,input_acceleration,input_torque,output_torque,static_reference_torque,deflection_m,span_error_m,closure_m,kinetic_J,input_power_W,output_power_W,equality_power_W,rows,q0,q1,q2,q3
1.44,1.57079633,1.9085072,-2.48128628e-09,1.25320938e-09,4.97774351e-07,-4.75871502e-10,0,-0,1.40127909e-12,-1.40090717e-12,1.69035619e-12,1.36086599e-20,1.18077343e-18,0,-7.39345687e-18,3,2.57646058e-11,-2.52565854e-11,1.90545889e-11,-2.05041179e-11
1.442,1.57079633,1.9085072,-2.07636789e-09,6.78670913e-10,4.20163594e-07,-2.77604919e-10,0,-0,2.16977547e-12,-2.16909823e-12,2.38549212e-12,6.45639344e-21,5.76409941e-19,0,-3.83456407e-18,3,2.13188888e-11,-1.99572763e-11,2.08180308e-11,-2.32043862e-11
1.444,1.57079633,1.9085072,-1.73474698e-09,2.46384729e-10,3.54175877e-07,-1.27407473e-10,0,-0,2.67679212e-12,-2.67597056e-12,2.8582016e-12,3.24560845e-21,2.2101973e-19,0,-1.83684602e-18,3,1.76022848e-11,-1.5651295e-11,2.16152323e-11,-2.46286769e-11
1.446,1.57079633,1.9085072,-1.44692137e-09,-7.27572319e-11,2.98141577e-07,-1.55461776e-11,0,-0,2.98250313e-12,-2.98161495e-12,3.14166339e-12,2.06993104e-21,2.24940967e-20,-0,-7.69539373e-19,3,1.45003061e-11,-1.21654405e-11,2.16933901e-11,-2.50943826e-11
1.448,1.57079633,1.9085072,-1.20475664e-09,-3.02482664e-10,2.50617944e-07,6.591868e-11,0,-0,3.13526982e-12,-3.13432613e-12,3.27707103e-12,1.84591472e-21,-7.94159675e-20,-0,-2.40654501e-19,3,1.19157291e-11,-9.35512469e-12,2.12483697e-11,-2.48538826e-11
1.45,1.57079633,1.9085072,-1.0013037e-09,-4.62061178e-10,2.10359019e-07,1.23473076e-10,0,-0,3.17346149e-12,-3.17254556e-12,3.30068431e-12,1.98664224e-21,-1.23634048e-19,-0,-1.11271404e-20,3,9.76609086e-12,-7.09983597e-12,2.04342835e-11,-2.4106546e-11
1.452,1.57079633,1.9085072,-8.30623585e-10,-5.67085823e-10,1.76298031e-07,1.62349732e-10,0,-0,3.12776471e-12,-3.12685988e-12,3.24210581e-12,2.19675884e-21,-1.34851517e-19,-0,6.13861313e-20,3,7.98153639e-12,-5.29932253e-12,1.93714165e-11,-2.30087092e-11
1.454,1.57079633,1.9085072,-6.87655225e-10,-6.30122893e-10,1.47526482e-07,1.86790306e-10,0,-0,3.02238234e-12,-3.02147196e-12,3.12505009e-12,2.34603231e-21,-1.2844733e-19,-0,5.90767219e-20,3,6.50297164e-12,-3.87035913e-12,1.81527414e-11,-2.16818855e-11
1.456,1.57079633,1.9085072,-5.68088095e-10,-6.61256285e-10,1.23256978e-07,2.00204309e-10,0,-0,2.87592172e-12,-2.87511681e-12,2.96816489e-12,2.39297583e-21,-1.13733684e-19,-0,2.73846227e-20,3,5.28047233e-12,-2.74397823e-12,1.68492758e-11,-2.02195121e-11
1.458,1.57079633,1.9085072,-4.68251937e-10,-6.68535374e-10,1.0280612e-07,2.05301772e-10,0,-0,2.70334866e-12,-2.7025604e-12,2.78576595e-12,2.33995899e-21,-9.61329525e-20,-0,-1.0158721e-20,3,4.27191582e-12,-1.8631577e-12,1.55144796e-11,-1.8692508e-11
1.46,1.57079633,1.9085072,-3.85030555e-10,-6.58352401e-10,8.56029465e-08,2.04245021e-10,0,-0,2.51563215e-12,-2.5148772e-12,2.58922669e-12,2.20783227e-21,-7.8640574e-20,-0,-4.2645973e-20,3,3.44181551e-12,-1.18085546e-12,1.41878381e-11,-1.71538127e-11
1.462,1.57079633,1.9085072,-3.15780603e-10,-6.35748049e-10,7.11415624e-08,1.98745943e-10,0,-0,2.32134312e-12,-2.32067143e-12,2.38703771e-12,2.02229953e-21,-6.27601136e-20,-0,-6.61874681e-20,3,2.76031414e-12,-6.58361801e-13,1.28977843e-11,-1.56420985e-11
1.464,1.57079633,1.9085072,-2.58268116e-10,-6.04654058e-10,5.90228599e-08,1.90181013e-10,0,-0,2.12683204e-12,-2.12621587e-12,2.18528231e-12,1.80718572e-21,-4.91176918e-20,-0,-8.04469577e-20,3,2.20231913e-12,-2.63893263e-13,1.16640906e-11,-1.41848033e-11
1.466,1.57079633,1.9085072,-2.10591646e-10,-5.68126036e-10,4.88577019e-08,1.79566625e-10,0,-0,1.93658423e-12,-1.93600691e-12,1.98835656e-12,1.58184134e-21,-3.78152312e-20,-0,-8.67586074e-20,3,1.74678321e-12,2.85665894e-14,1.04997937e-11,-1.28005758e-11
1.468,1.57079633,1.9085072,-1.71152725e-10,-5.28499083e-10,4.03660845e-08,1.67726921e-10,0,-0,1.75384152e-12,-1.7532642e-12,1.79966837e-12,1.36045074e-21,-2.87069196e-20,-0,-8.6946702e-20,3,1.37607341e-12,2.40252153e-13,9.41274369e-12,-1.15012682e-11
1.47,1.57079633,1.9085072,-1.38595973e-10,-4.87544539e-10,3.32718105e-08,1.55256906e-10,0,-0,1.58077995e-12,-1.58029145e-12,1.62133981e-12,1.15252469e-21,-2.15179819e-20,-0,-8.2875454e-20,3,1.07544592e-12,3.88427753e-13,8.40684472e-12,-1.02935217e-11
1.472,1.57079633,1.9085072,-1.11784078e-10,-4.46573719e-10,2.73531355e-08,1.42626531e-10,0,-0,1.41868739e-12,-1.41830991e-12,1.45436518e-12,9.63678333e-22,-1.59433754e-20,-0,-7.61502164e-20,3,8.32587721e-13,4.87084363e-13,7.48304962e-12,-9.18004256e-12
1.474,1.57079633,1.9085072,-8.9757472e-11,-4.06536812e-10,2.24384591e-08,1.30170922e-10,0,-0,1.2684076e-12,-1.26806898e-12,1.29988024e-12,7.96576186e-22,-1.16838129e-20,-0,-6.79972998e-20,3,6.37232877e-13,5.47526701e-13,6.64015474e-12,-8.16062184e-12
1.476,1.57079633,1.9085072,-7.1709007e-11,-3.68107932e-10,1.83504068e-08,1.18122814e-10,0,-0,1.13007381e-12,-1.12976295e-12,1.15769758e-12,6.51811974e-22,-8.47046971e-21,-0,-5.93623176e-20,3,4.80844441e-13,5.78835301e-13,5.8754086e-12,-7.23293676e-12
1.478,1.57079633,1.9085072,-5.69656161e-11,-3.3172894e-10,1.49598811e-08,1.06665887e-10,0,-0,1.00364161e-12,-1.00330855e-12,1.02774629e-12,5.28544173e-22,-6.07628796e-21,-0,-5.08790814e-20,3,3.56324387e-13,5.88274886e-13,5.18501257e-12,-6.39318825e-12
1.48,1.57079633,1.9085072,-4.49577975e-11,-2.97677162e-10,1.2159767e-08,9.58934687e-11,0,-0,8.88755736e-13,-8.88539242e-13,9.09857881e-13,4.25107907e-22,-4.31115914e-21,-0,-4.29287165e-20,3,2.57791037e-13,5.81622987e-13,4.56449792e-12,-5.63659507e-12
1.482,1.57079633,1.9085072,-3.52097423e-11,-2.66102267e-10,9.84539737e-09,8.5858367e-11,0,-0,7.84927678e-13,-7.84677878e-13,8.03329346e-13,3.39402397e-22,-3.02305098e-21,-0,-3.57418158e-20,3,1.80380689e-13,5.6344255e-13,4.00900578e-12,-4.95777455e-12
1.484,1.57079633,1.9085072,-2.73279104e-11,-2.37053037e-10,7.94232772e-09,7.66006869e-11,0,-0,6.91402491e-13,-6.91252611e-13,7.074538e-13,2.6916014e-22,-2.09333671e-21,-0,-2.94168721e-20,3,1.2007773e-13,5.37309301e-13,3.5135073e-12,-4.35102264e-12
1.486,1.57079633,1.9085072,-2.0980072e-11,-2.10507467e-10,6.37989841e-09,6.81135289e-11,0,-0,6.07647266e-13,-6.07514039e-13,6.21730366e-13,2.12143167e-22,-1.42902674e-21,-0,-2.3965883e-20,3,7.35736617e-14,5.06003036e-13,3.07297001e-12,-3.81054416e-12
1.488,1.57079633,1.9085072,-1.58912763e-11,-1.86393065e-10,5.0923273e-09,6.03801316e-11,0,-0,5.32907052e-13,-5.32712763e-13,5.45050803e-13,1.66259653e-22,-9.59517355e-22,-0,-1.93551796e-20,3,3.81525001e-14,4.71650499e-13,2.68247006e-12,-3.33060627e-12
1.49,1.57079633,1.9085072,-1.18355703e-11,-1.64595981e-10,4.05059054e-09,5.33854737e-11,0,-0,4.66382488e-13,-4.66210404e-13,4.76947176e-13,1.29612592e-22,-6.31847526e-22,-0,-1.55032436e-20,3,1.15847555e-14,4.35881889e-13,2.33728269e-12,-2.90564763e-12
1.492,1.57079633,1.9085072,-8.61845883e-12,-1.44988139e-10,3.19264457e-09,4.70655159e-11,0,-0,4.07363032e-13,-4.07229805e-13,4.16523018e-13,1.00552406e-22,-4.05632211e-22,-0,-1.23299827e-20,3,-7.94644346e-15,3.99907454e-13,2.0329313e-12,-2.5303713e-12
1.494,1.57079633,1.9085072,-6.08788491e-12,-1.27418101e-10,2.49875808e-09,4.14018773e-11,0,-0,3.55093732e-13,-3.54993812e-13,3.63083e-13,7.76500295e-23,-2.52049864e-22,-0,-9.74297227e-21,3,-2.19249055e-14,3.64610014e-13,1.76522467e-12,-2.19978565e-12
1.496,1.57079633,1.9085072,-4.11376493e-12,-1.11730676e-10,1.94149038e-09,3.6346224e-11,0,-0,3.08997272e-13,-3.08891801e-13,3.15877314e-13,5.9704216e-23,-1.49519822e-22,-0,-7.65257627e-21,3,-3.15547987e-14,3.30619747e-13,1.53027927e-12,-1.90923694e-12
1.498,1.57079633,1.9085072,-2.58671469e-12,-9.77694048e-11,1.48943668e-09,3.18390458e-11,0,-0,2.68407518e-13,-2.68396416e-13,2.74428764e-13,4.57161891e-23,-8.23585274e-23,-0,-5.97831498e-21,3,-3.78109446e-14,2.98355542e-13,1.32452726e-12,-1.65444027e-12
1.5,1.57079633,1.9085072,-1.4193415e-12,-8.53834601e-11,1.13275863e-09,2.78341058e-11,0,-0,2.32791564e-13,-2.32730502e-13,2.37876607e-13,3.48686235e-23,-3.95061015e-23,-0,-4.64414325e-21,3,-4.14747967e-14,2.68087047e-13,1.14470538e-12,-1.43145736e-12
1.502,1.57079633,1.9085072,-5.38246607e-13,-7.44294392e-11,8.40184544e-10,2.4277113e-11,0,-0,2.01572092e-13,-2.01533235e-13,2.05964058e-13,2.64982346e-23,-1.30670737e-23,-0,-3.59144204e-21,3,-4.317176e-14,2.39962196e-13,9.87843328e-13,-1.23669303e-12
1.504,1.57079633,1.9085072,1.12522246e-13,-6.47671465e-11,6.08486777e-10,2.11386304e-11,0,-0,1.74260606e-13,-1.74193993e-13,1.7810393e-13,2.00674606e-23,2.37856617e-24,-0,-2.76530504e-21,3,-4.34024832e-14,2.14030817e-13,8.51253551e-13,-1.0668904e-12
1.506,1.57079633,1.9085072,5.8132212e-13,-5.62625851e-11,4.34450995e-10,1.83768253e-11,0,-0,1.50501833e-13,-1.50407464e-13,1.53722656e-13,1.51458018e-23,1.0682855e-23,-0,-2.11861203e-21,3,-4.25668717e-14,1.9029034e-13,7.32521771e-13,-9.191084e-13
1.508,1.57079633,1.9085072,9.08064206e-13,-4.87963087e-11,2.87472973e-10,1.59476341e-11,0,-0,1.29718458e-13,-1.29674049e-13,1.32426479e-13,1.13948164e-23,1.44814757e-23,-0,-1.61877497e-21,3,-4.09759103e-14,1.68686309e-13,6.29482206e-13,-7.90706947e-13
1.51,1.57079633,1.9085072,1.12409672e-12,-4.22537909e-11,1.83350775e-10,1.38172859e-11,0,-0,1.11688436e-13,-1.11660681e-13,1.14088921e-13,8.54582579e-24,1.55319658e-23,-0,-1.2305023e-21,3,-3.88755391e-14,1.49132785e-13,5.40204964e-13,-6.79325514e-13
1.512,1.57079633,1.9085072,1.25356061e-12,-3.65328476e-11,9.57239166e-11,1.19588714e-11,0,-0,9.59676782e-14,-9.59787805e-14,9.80490728e-14,6.38985163e-24,1.49911701e-23,-0,-9.3365392e-22,3,-3.64533489e-14,1.31517163e-13,4.62968762e-13,-5.82857358e-13
1.514,1.57079633,1.9085072,1.31805192e-12,-3.15353263e-11,4.56363822e-11,1.03386527e-11,0,-0,8.24229573e-14,-8.23785484e-14,8.42542671e-14,4.7624755e-24,1.36268811e-23,-0,-7.04052959e-22,3,-3.38578247e-14,1.15711579e-13,3.96257217e-13,-4.99439528e-13
1.516,1.57079633,1.9085072,1.33814596e-12,-2.71881615e-11,-1.02780595e-11,8.90390592e-12,0,-0,7.06545933e-14,-7.06656955e-14,7.21904579e-14,3.54089244e-24,1.19147257e-23,-0,-5.30194407e-22,3,-3.11892714e-14,1.01578281e-13,3.38715299e-13,-4.27408704e-13
1.518,1.57079633,1.9085072,1.31727929e-12,-2.34049977e-11,-4.20408211e-11,7.68037181e-12,0,-0,6.04849504e-14,-6.05071548e-14,6.17873365e-14,2.62485367e-24,1.01171947e-23,-0,-3.98235866e-22,3,-2.85335366e-14,8.89891587e-14,2.89149512e-13,-3.65292342e-13
1.52,1.57079633,1.9085072,1.27347619e-12,-2.01199818e-11,-6.14677167e-11,6.60745559e-12,0,-0,5.1691984e-14,-5.16808818e-14,5.27719557e-14,1.94032272e-24,8.41443739e-24,-0,-2.97622449e-22,3,-2.59496731e-14,7.78057363e-14,2.46518469e-13,-3.11810949e-13
1.522,1.57079633,1.9085072,1.21263091e-12,-1.7273247e-11,-7.839402e-11,5.67464386e-12,0,-0,4.41868764e-14,-4.41868764e-14,4.51211168e-14,1.4305798e-24,6.88124856e-24,-0,-2.22002155e-22,3,-2.34755968e-14,6.79030298e-14,2.09900368e-13,-2.65820961e-13
1.524,1.57079633,1.9085072,1.13953858e-12,-1.48076029e-11,-8.22496637e-11,4.87238666e-12,0,-0,3.7658765e-14,-3.76920717e-14,3.85368693e-14,1.05169622e-24,5.55227255e-24,-0,-1.64849544e-22,3,-2.11401591e-14,5.9159183e-14,1.78491185e-13,-2.26328624e-13
1.526,1.57079633,1.9085072,1.0607688e-12,-1.2677655e-11,-9.30867645e-11,4.17502571e-12,0,-0,3.21076499e-14,-3.20854454e-14,3.27765155e-14,7.71185251e-25,4.42873701e-24,-0,-1.22527401e-22,3,-1.89577394e-14,5.14565031e-14,1.51585949e-13,-1.92461057e-13
1.528,1.57079633,1.9085072,9.79420586e-13,-1.08386352e-11,-9.59459348e-11,3.571835e-12,0,-0,2.72670775e-14,-2.73114864e-14,2.78101451e-14,5.63904345e-25,3.49832872e-24,-0,-9.06470399e-23,3,-1.69378758e-14,4.46862607e-14,1.28572046e-13,-1.63458737e-13
1.53,1.57079633,1.9085072,8.9839576e-13,-9.25534678e-12,-8.95803057e-11,3.04837277e-12,0,-0,2.31814568e-14,-2.32314168e-14,2.37251751e-14,4.11365321e-25,2.73864517e-24,-0,-6.65672373e-23,3,-1.50807031e-14,3.87451603e-14,1.08911623e-13,-1.38651581e-13
1.532,1.57079633,1.9085072,8.1885837e-13,-7.89574671e-12,-8.74246986e-11,2.59735121e-12,0,-0,1.9673152e-14,-1.97064587e-14,2.00890747e-14,2.99506778e-25,2.12686278e-24,-0,-4.89108929e-23,3,-1.33832861e-14,3.35410176e-14,9.21321631e-14,-1.17459548e-13
1.534,1.57079633,1.9085072,7.42061873e-13,-6.72892762e-12,-9.17704343e-11,2.21057825e-12,0,-0,1.66977543e-14,-1.66811009e-14,1.7000294e-14,2.17619264e-25,1.64038584e-24,-0,-3.60820555e-23,3,-1.18417752e-14,2.89931428e-14,7.78268375e-14,-9.93711986e-14
1.536,1.57079633,1.9085072,6.67939506e-13,-5.72517484e-12,-7.7004735e-11,1.8862257e-12,0,-0,1.41220369e-14,-1.40998324e-14,1.44692869e-14,1.57608855e-25,1.25988466e-24,-0,-2.62408719e-23,3,-1.04518465e-14,2.50303358e-14,6.56483823e-14,-8.3955404e-14
1.538,1.57079633,1.9085072,6.00483167e-13,-4.86848491e-12,-7.71386403e-11,1.59767971e-12,0,-0,1.19459997e-14,-1.19071419e-14,1.21744561e-14,1.14021617e-25,9.5937977e-25,-0,-1.92070342e-23,3,-9.20019108e-15,2.15821696e-14,5.52894731e-14,-7.0827465e-14
1.54,1.57079633,1.9085072,5.34680098e-13,-4.13130829e-12,-7.01148744e-11,1.36764996e-12,0,-0,1.00364161e-14,-1.01030295e-14,1.02862037e-14,8.21494143e-26,7.31255214e-25,-0,-1.40635603e-23,3,-8.0821009e-15,1.8584939e-14,4.64908712e-14,-5.96659479e-14
1.542,1.57079633,1.9085072,4.76217032e-13,-3.49983537e-12,-6.46010768e-11,1.16201665e-12,0,-0,8.48210391e-15,-8.46545056e-15,8.60872009e-15,5.89923993e-26,5.53372118e-25,-0,-1.02303292e-23,3,-7.08620361e-15,1.59827775e-14,3.90328771e-14,-5.01928864e-14
1.544,1.57079633,1.9085072,4.23091288e-13,-2.96030653e-12,-6.02037389e-11,9.84919608e-13,0,-0,7.10542736e-15,-7.10542736e-15,7.29106389e-15,4.22311702e-26,4.16710906e-25,-0,-7.42706277e-24,3,-6.2007521e-15,1.37270675e-14,3.27210832e-14,-4.21642129e-14
1.546,1.57079633,1.9085072,3.75670625e-13,-2.50161408e-12,-5.94760388e-11,8.2892185e-13,0,-0,5.95079541e-15,-5.96744876e-15,6.06699108e-15,3.01748143e-26,3.11401589e-25,-0,-5.39601499e-24,3,-5.41454994e-15,1.17738912e-14,2.73858649e-14,-3.53707788e-14
1.548,1.57079633,1.9085072,3.31122918e-13,-2.10887313e-12,-4.75042666e-11,7.04514713e-13,0,-0,4.97379915e-15,-5.05151476e-15,5.1431106e-15,2.14617436e-26,2.33280967e-25,-0,-3.85020602e-24,3,-4.7202586e-15,1.00940816e-14,2.28839246e-14,-2.96243195e-14
1.55,1.57079633,1.9085072,2.93308506e-13,-1.77608656e-12,-4.54457909e-11,5.87227101e-13,0,-0,4.17443857e-15,-4.19109192e-15,4.31928149e-15,1.52343633e-26,1.72238703e-25,-0,-2.75844867e-24,3,-4.10753926e-15,8.64526794e-15,1.90920426e-14,-2.47746202e-14
1.552,1.57079633,1.9085072,2.58253131e-13,-1.49506449e-12,-4.00159526e-11,4.91978775e-13,0,-0,3.50830476e-15,-3.5249581e-15,3.62583441e-15,1.08032654e-26,1.27055059e-25,-0,-1.96456696e-24,3,-3.56648886e-15,7.39801833e-15,1.58995026e-14,-2.06818963e-14
1.554,1.57079633,1.9085072,2.25942051e-13,-1.2574397e-12,-3.82686204e-11,4.15676809e-13,0,-0,2.88657986e-15,-2.94209102e-15,2.96574008e-15,7.648697e-27,9.39188706e-26,-0,-1.42534637e-24,3,-3.09077412e-15,6.32452136e-15,1.32122869e-14,-1.72325649e-14
1.556,1.57079633,1.9085072,1.97900647e-13,-1.05577572e-12,-2.9234028e-11,3.48006261e-13,0,-0,2.39808173e-15,-2.41473508e-15,2.52504967e-15,5.39615658e-27,6.88706642e-26,-0,-9.92391773e-25,3,-2.67501899e-15,5.40187991e-15,1.09555506e-14,-1.43303601e-14
1.558,1.57079633,1.9085072,1.71134816e-13,-8.84083459e-13,-2.66296402e-11,3.00269799e-13,0,-0,1.99840144e-15,-2.02615702e-15,2.02470408e-15,3.78812274e-27,5.13866167e-26,-0,-7.24556906e-25,3,-2.31188775e-15,4.61479124e-15,9.06163682e-15,-1.18876593e-14
1.56,1.57079633,1.9085072,1.51268968e-13,-7.40665662e-13,-2.57083015e-11,2.41251802e-13,0,-0,1.687539e-15,-1.72084569e-15,1.72442836e-15,2.6608195e-27,3.64939111e-26,-0,-5.04198719e-25,3,-1.99519328e-15,3.94039406e-15,7.47794708e-15,-9.83935303e-15
1.562,1.57079633,1.9085072,1.31470527e-13,-6.19963267e-13,-2.11020556e-11,2.01876241e-13,0,-0,1.37667655e-15,-1.41553436e-15,1.47119279e-15,1.86528886e-27,2.65407758e-26,-0,-3.53191433e-25,3,-1.71845775e-15,3.35781396e-15,6.15122757e-15,-8.12737488e-15
1.564,1.57079633,1.9085072,1.14087523e-13,-5.19084619e-13,-2.16936461e-11,1.68279859e-13,0,-0,1.15463195e-15,-1.1379786e-15,1.12405712e-15,1.30836557e-27,1.91986324e-26,-0,-2.56872216e-25,3,-1.47743495e-15,2.86032108e-15,5.04007264e-15,-6.69367368e-15
1.566,1.57079633,1.9085072,9.76091904e-14,-4.30878141e-13,-1.48283271e-11,1.47288494e-13,0,-0,9.32587341e-16,-9.43689571e-16,9.43754876e-16,9.03271818e-28,1.43767107e-26,-0,-1.79187694e-25,3,-1.27066889e-15,2.4394765e-15,4.11444789e-15,-5.49340114e-15
1.568,1.57079633,1.9085072,8.61688506e-14,-3.59715038e-13,-1.55066751e-11,1.14213652e-13,0,-0,7.54951657e-16,-7.21644966e-16,7.77968534e-16,6.30027463e-28,9.84165909e-27,-0,-1.23166428e-25,3,-1.09011581e-15,2.0821037e-15,3.34445676e-15,-4.49116768e-15
1.57,1.57079633,1.9085072,7.4282285e-14,-3.00455893e-13,-1.1799427e-11,9.5082325e-14,0,-0,5.77315973e-16,-6.38378239e-16,6.77669587e-16,4.39830246e-28,7.06293236e-27,-0,-8.44040504e-26,3,-9.329875e-16,1.77373543e-15,2.70095145e-15,-3.65595913e-15
1.572,1.57079633,1.9085072,6.31839063e-14,-2.49751035e-13,-9.85141412e-12,8.31901972e-14,0,-0,4.88498131e-16,-4.99600361e-16,5.23698508e-16,3.04077162e-28,5.25628162e-27,-0,-6.09880558e-26,3,-7.98219457e-16,1.50848414e-15,2.16407921e-15,-2.962369e-15
1.574,1.57079633,1.9085072,5.45451776e-14,-2.06978916e-13,-8.90182911e-12,6.86021216e-14,0,-0,4.4408921e-16,-4.16333634e-16,4.47564574e-16,2.09115707e-28,3.7419149e-27,-0,-4.25932819e-26,3,-6.82656019e-16,1.28095285e-15,1.71908108e-15,-2.38907661e-15
1.576,1.57079633,1.9085072,4.77614163e-14,-1.71928045e-13,-1.01142249e-11,5.25831232e-14,0,-0,3.55271368e-16,-3.05311332e-16,3.34325097e-16,1.44475741e-28,2.51144444e-27,-0,-2.98430388e-26,3,-5.8278041e-16,1.08198122e-15,1.35051719e-15,-1.91684272e-15
1.578,1.57079633,1.9085072,3.97460636e-14,-1.40815554e-13,-7.9649468e-12,5.01160267e-14,0,-0,2.66453526e-16,-2.49800181e-16,2.56435083e-16,9.71692517e-29,1.99191478e-27,-0,-2.23471571e-26,3,-4.9769269e-16,9.07416983e-16,1.04603067e-15,-1.52931351e-15
1.58,1.57079633,1.9085072,3.52492307e-14,-1.15543303e-13,-8.31321088e-12,3.61364848e-14,0,-0,2.22044605e-16,-1.66533454e-16,2.36101919e-16,6.55433941e-29,1.27378329e-27,-0,-1.47106635e-26,3,-4.24765277e-16,7.58347318e-16,7.97713253e-16,-1.21310949e-15
1.582,1.57079633,1.9085072,2.90304589e-14,-9.28496791e-14,-5.15055772e-12,3.61213178e-14,0,-0,1.77635684e-16,-1.66533454e-16,1.76771642e-16,4.25072544e-29,1.04861843e-27,-0,-1.04946167e-26,3,-3.62547225e-16,6.36468282e-16,5.9534391e-16,-9.5209581e-16
1.584,1.57079633,1.9085072,2.55313109e-14,-7.46822237e-14,-3.83321562e-12,2.68893408e-14,0,-0,1.33226763e-16,-1.38777878e-16,1.66556582e-16,2.76871565e-29,6.8652012e-28,-0,-6.34960065e-27,3,-3.09091791e-16,5.41553275e-16,4.33281907e-16,-7.34959415e-16
1.586,1.57079633,1.9085072,2.32563191e-14,-6.23255418e-14,-2.66964516e-12,1.43349319e-14,0,-0,8.8817842e-17,-1.38777878e-16,1.66556582e-16,1.93625822e-29,3.33377751e-28,-0,-3.03673522e-27,3,-2.61233055e-16,4.64314853e-16,3.0063218e-16,-5.52999078e-16
1.588,1.57079633,1.9085072,1.84255674e-14,-5.09903612e-14,-6.44074796e-12,1.81484634e-14,0,-0,8.8817842e-17,-2.77555756e-17,4.16333634e-18,1.298293e-29,3.34395736e-28,-0,-3.90261575e-27,3,-2.20552601e-16,4.0331995e-16,1.89540717e-16,-3.98728592e-16
1.59,1.57079633,1.9085072,1.51704002e-14,-3.86570261e-14,-1.66862973e-12,1.84913726e-14,0,-0,4.4408921e-17,-2.77555756e-17,4.16333634e-18,7.53250488e-30,2.80521522e-28,-0,-2.15512865e-27,3,-1.88686747e-16,3.52451261e-16,1.0372857e-16,-2.77381825e-16
1.592,1.57079633,1.9085072,1.26605756e-14,-2.81530815e-14,-1.06134891e-12,1.73970335e-14,0,-0,4.4408921e-17,0,2.80660889e-17,4.15409757e-30,2.20256459e-28,-0,-1.44342916e-27,3,-1.61399823e-16,3.07760204e-16,3.93992159e-17,-1.83759974e-16
1.594,1.57079633,1.9085072,1.17275695e-14,-2.07991393e-14,-3.71848765e-12,9.97871443e-15,0,-0,4.4408921e-17,0,2.98936698e-17,2.35179632e-30,1.17026067e-28,-0,-9.59435444e-28,3,-1.37233123e-16,2.70973223e-16,-7.19834719e-18,-1.09592502e-16
1.596,1.57079633,1.9085072,9.41773569e-15,-1.35190416e-14,-1.4887775e-12,1.14156733e-14,0,-0,4.4408921e-17,0,2.98936698e-17,1.12136672e-30,1.07509794e-28,-0,-5.37101519e-28,3,-1.17008704e-16,2.45441285e-16,-3.9526695e-17,-5.15323649e-17
1.598,1.57079633,1.9085072,8.80058323e-15,-8.76664619e-15,-7.85693012e-13,5.53764015e-15,0,-0,0,0,2.94065051e-17,5.3978996e-31,4.8734463e-29,-0,-2.18212285e-28,3,-9.90811126e-17,2.27326305e-16,-6.00738156e-17,-8.76588613e-18
1.6,1.57079633,1.9085072,7.96493916e-15,-6.31201256e-15,-1.1830727e-12,1.4075338e-15,0,-0,0,0,2.94065051e-17,3.09676416e-31,1.12109211e-29,-0,-8.98260362e-29,3,-8.24644592e-17,2.08524906e-16,-7.4290192e-17,2.21061053e-17
1.602,1.57079633,1.9085072,6.87497806e-15,-5.06738687e-15,-1.31355232e-12,-4.40268664e-16,0,-0,0,0,2.94065051e-17,2.02333274e-31,-3.0268374e-30,-0,-4.55672148e-29,3,-6.78692432e-17,1.90669302e-16,-8.52149726e-17,4.61677735e-17
1.604,1.57079633,1.9085072,5.77221018e-15,-4.42657403e-15,-1.23050041e-12,-1.10468231e-15,0,-0,0,0,2.94065051e-17,1.42194457e-31,-6.37645848e-30,-0,1.97834731e-28,3,-5.55127372e-17,1.76027636e-16,-9.44902203e-17,6.48540349e-17
1.606,1.57079633,1.9085072,4.54191107e-15,-4.85326918e-15,-2.10109827e-12,-5.33418984e-16,0,-0,0,0,3.46944695e-17,1.68294418e-31,-2.42274159e-30,-0,-4.43760919e-29,3,-4.43522727e-17,1.57715655e-16,-1.04803666e-16,8.66942941e-17
1.608,1.57079633,1.9085072,3.22538937e-15,-3.20884197e-15,-8.27683076e-13,2.42638404e-15,0,-0,-4.4408921e-17,0,3.46944695e-17,1.37557828e-31,7.82603327e-30,-0,-1.04908292e-29,3,-3.71066617e-17,1.34236943e-16,-1.12515871e-16,9.6772862e-17
1.61,1.57079633,1.9085072,2.66016652e-15,-1.61796663e-15,-4.64769484e-13,2.40623789e-15,0,-0,-4.4408921e-17,0,3.92523115e-17,1.57583439e-31,6.40099347e-30,-0,3.27573349e-30,3,-3.1414141e-17,1.06560238e-16,-1.16880318e-16,9.68873613e-17
1.612,1.57079633,1.9085072,2.31886478e-15,-4.43284757e-16,-3.21935929e-13,1.67717224e-15,0,-0,-4.4408921e-17,0,3.92523115e-17,1.91095289e-31,3.88913563e-30,-0,1.37663937e-29,3,-2.65429923e-17,7.7426865e-17,-1.18585861e-16,8.84214451e-17
1.614,1.57079633,1.9085072,2.05002431e-15,3.46349482e-16,-3.01928586e-13,8.72232998e-16,0,-0,-4.4408921e-17,0,3.92523115e-17,2.29435178e-31,1.78809885e-30,0,1.45655327e-29,3,-2.22447091e-17,4.77158613e-17,-1.18429823e-16,7.38667899e-17
