time,input_angle,output_angle,input_velocity,output_velocity,input_acceleration,input_torque,output_torque,static_reference_torque,deflection_m,span_error_m,closure_m,kinetic_J,input_power_W,output_power_W,equality_power_W,rows,q0,q1,q2
1.558,1.57079633,1.9085072,-9.25641252e-11,-3.0915258e-09,-1.71037036e-07,-4.76412106e-10,0,-0,2.58961741e-12,-2.58887356e-12,2.86145265e-12,2.5508895e-20,4.40986698e-20,-0,1.98463229e-18,2,1.87846546e-12,3.00703759e-12,1.38267514e-11
1.56,1.57079633,1.9085072,-1.77633968e-10,-3.17548301e-09,-1.09546776e-07,9.73986617e-11,0,-0,1.34665612e-12,-1.3462842e-12,1.94129531e-12,2.69238804e-20,-1.73013108e-20,-0,-1.37238145e-18,2,1.58154236e-12,3.93798807e-12,7.47301223e-12
1.562,1.57079633,1.9085072,-2.26826488e-10,-2.88237347e-09,-4.68699499e-08,5.5456849e-10,0,-0,1.78967952e-13,-1.78967952e-13,1.39754989e-12,2.21957765e-20,-1.25790823e-19,-0,-3.57226237e-18,2,1.1591279e-12,4.24926517e-12,1.43694914e-12
1.564,1.57079633,1.9085072,-2.41139505e-10,-2.3149452e-09,9.6023478e-09,8.6449008e-10,0,-0,-7.94297961e-13,7.94087018e-13,1.4538529e-12,1.43299548e-20,-2.0846271e-19,-0,-4.02576104e-18,2,6.8241489e-13,4.01940227e-12,-3.65250307e-12
1.566,1.57079633,1.9085072,-2.25361041e-10,-1.58826669e-09,5.46008861e-08,1.01896781e-09,0,-0,-1.49817936e-12,1.49763535e-12,1.76923718e-12,6.75786055e-21,-2.29635646e-19,-0,-3.05731036e-18,2,2.15674803e-13,3.37413153e-12,-7.38989e-12
1.568,1.57079633,1.9085072,-1.86822386e-10,-8.14380121e-10,8.50945745e-08,1.0290002e-09,0,-0,-1.90194527e-12,1.90131244e-12,1.99667945e-12,1.78836199e-21,-1.92240273e-19,-0,-1.46693416e-18,2,-1.8977654e-13,2.46334647e-12,-9.59829773e-12
1.57,1.57079633,1.9085072,-1.34093806e-10,-9.00955602e-11,1.00298561e-07,9.19989895e-10,0,-0,-2.01487715e-12,2.01416661e-12,2.03204947e-12,3.16549979e-23,-1.23364947e-19,-0,-4.810324e-20,2,-4.99041725e-13,1.4395949e-12,-1.03074592e-11
1.572,1.57079633,1.9085072,-7.57939212e-11,5.11215314e-10,1.01267591e-07,7.26262777e-10,0,-0,-1.87756477e-12,1.87694305e-12,1.87737948e-12,7.00951882e-22,-5.50463038e-20,0,7.29915272e-19,2,-6.94586342e-13,4.40230761e-13,-9.71239991e-12
1.574,1.57079633,1.9085072,-1.95898443e-11,9.43712427e-10,9.05420084e-08,4.8548306e-10,0,-0,-1.55169211e-12,1.5511481e-12,1.5775476e-12,2.37708228e-21,-9.51053755e-21,0,8.03746075e-19,2,-7.75067677e-13,-4.25416198e-13,-8.1207787e-12
1.576,1.57079633,1.9085072,2.85086932e-11,1.18919141e-09,7.14646268e-08,2.33698428e-10,0,-0,-1.10906839e-12,1.10872422e-12,1.19898017e-12,3.77422074e-21,6.6624368e-21,0,4.06976968e-19,2,-7.52483789e-13,-1.08338073e-12,-5.89714251e-12
1.578,1.57079633,1.9085072,6.45150793e-11,1.25409998e-09,4.77761833e-08,1.6070701e-12,0,-0,-6.21636076e-13,6.21336316e-13,8.24758671e-13,4.19897998e-21,1.03680255e-22,0,-1.21504241e-19,2,-6.48364933e-13,-1.49692816e-12,-3.41095451e-12
1.58,1.57079633,1.9085072,8.65506043e-11,1.16425012e-09,2.29895265e-08,-1.87973064e-10,0,-0,-1.52944324e-13,1.52933222e-13,5.71623478e-13,3.62082016e-21,-1.62691823e-20,0,-5.07272548e-19,2,-4.89559914e-13,-1.66392279e-12,-9.93638325e-13
1.582,1.57079633,1.9085072,9.46777854e-11,9.58348361e-10,1.45030486e-10,-3.21280508e-10,0,-0,2.46869192e-13,-2.46830334e-13,5.53129892e-13,2.45537237e-21,-3.0418127e-20,0,-6.28309058e-19,2,-3.04216838e-13,-1.61070653e-12,1.09220085e-12
1.584,1.57079633,1.9085072,9.05274399e-11,6.81186288e-10,-1.85102215e-08,-3.93476318e-10,0,-0,5.45030687e-13,-5.4489746e-13,6.71871748e-13,1.24245394e-21,-3.56204038e-20,0,-5.12151164e-19,2,-1.18321762e-13,-1.38383731e-12,2.67000611e-12
1.586,1.57079633,1.9085072,7.68331125e-11,3.77429865e-10,-3.16213126e-08,-4.07593512e-10,0,-0,7.26307903e-13,-7.26085858e-13,7.73026767e-13,3.83259824e-22,-3.13166782e-20,0,-2.74467755e-19,2,4.68558995e-14,-1.04110503e-12,3.65354511e-12
1.588,1.57079633,1.9085072,5.69073309e-11,8.65589915e-11,-3.87415653e-08,-3.7269576e-10,0,-0,7.91500199e-13,-7.91311461e-13,8.01943235e-13,2.17743322e-23,-2.12091209e-20,0,-4.28052322e-20,2,1.76318211e-13,-6.42848062e-13,4.0401102e-12
1.59,1.57079633,1.9085072,3.41644603e-11,-1.60660217e-10,-4.01055541e-08,-3.01765111e-10,0,-0,7.54640794e-13,-7.5436879e-13,7.54460804e-13,6.95791686e-23,-1.03096422e-20,-0,9.87424922e-20,2,2.6188562e-13,-2.44622416e-13,3.89549345e-12
1.592,1.57079633,1.9085072,1.17178748e-11,-3.4412223e-10,-3.66840103e-08,-2.09537278e-10,0,-0,6.38511466e-13,-6.38322728e-13,6.45617662e-13,3.16135227e-22,-2.45533158e-21,-0,1.29074124e-19,2,3.01895808e-13,1.08228976e-13,3.33385714e-12
1.594,1.57079633,1.9085072,-7.93859619e-12,-4.54650031e-10,-2.97001941e-08,-1.10390531e-10,0,-0,4.71045425e-13,-4.70928851e-13,5.00414115e-13,5.51647294e-22,8.76345845e-22,-0,7.76563897e-20,2,3.00167023e-13,3.83868591e-13,2.49585555e-12
1.596,1.57079633,1.9085072,-2.30745415e-11,-4.93066739e-10,-2.06291344e-08,-1.69123621e-11,0,-0,2.80753198e-13,-2.80719892e-13,3.50039909e-13,6.49015243e-22,3.90245001e-22,-0,-3.94636687e-21,2,2.64570139e-13,5.65101525e-13,1.52776369e-12
1.598,1.57079633,1.9085072,-3.27993224e-11,-4.68260087e-10,-1.08616575e-08,6.13022107e-11,0,-0,9.35251876e-14,-9.35640454e-14,2.37135726e-13,5.85648878e-22,-2.01067097e-21,-0,-6.99510391e-20,2,2.05388803e-13,6.48666881e-13,5.63768737e-13
1.6,1.57079633,1.9085072,-3.69955947e-11,-3.94695396e-10,-1.65062688e-09,1.18125232e-10,0,-0,-6.98996416e-14,6.98885394e-14,2.12162838e-13,4.16401272e-22,-4.37011322e-21,-0,-9.66733192e-20,2,1.33705482e-13,6.43001383e-13,-2.87101667e-13
1.602,1.57079633,1.9085072,-3.62103435e-11,-2.89724711e-10,6.02783027e-09,1.51058373e-10,0,-0,-1.95399252e-13,1.9528823e-13,2.54490371e-13,2.24669171e-22,-5.46987559e-21,-0,-8.4588585e-20,2,5.99866888e-14,5.65154193e-13,-9.48782581e-13
1.604,1.57079633,1.9085072,-3.14452644e-11,-1.71065795e-10,1.16321638e-08,1.60729154e-10,0,-0,-2.75468537e-13,2.75390821e-13,2.9806404e-13,7.86100158e-23,-5.05417074e-21,-0,-4.9836825e-20,2,-7.00566339e-15,4.37287159e-13,-1.38071815e-12
1.606,1.57079633,1.9085072,-2.3977321e-11,-5.47536667e-11,1.48726667e-08,1.50325171e-10,0,-0,-3.09530179e-13,3.09363646e-13,3.15376238e-13,8.31326237e-24,-3.60439486e-21,-0,-1.2608049e-20,2,-6.08771316e-14,2.83174306e-13,-1.57598486e-12
1.608,1.57079633,1.9085072,-1.51526348e-11,4.64045872e-11,1.58175594e-08,1.24718045e-10,0,-0,-3.02069481e-13,3.01925152e-13,3.02153786e-13,5.88072353e-24,-1.88980699e-21,0,1.24448695e-20,2,-9.7909742e-14,1.25185901e-13,-1.55587044e-12
1.61,1.57079633,1.9085072,-6.22516335e-12,1.23674652e-10,1.4797232e-08,8.9616929e-11,0,-0,-2.61524136e-13,2.61402011e-13,2.63288199e-13,4.08464039e-23,-5.57880022e-22,0,2.02310468e-20,2,-1.16982224e-13,-1.79841262e-14,-1.36227373e-12
1.612,1.57079633,1.9085072,1.77063452e-12,1.72648106e-10,1.22653795e-08,5.07592143e-11,0,-0,-1.98685512e-13,1.98618899e-13,2.08126816e-13,7.9546519e-23,8.98760173e-23,0,1.41194248e-20,2,-1.19224774e-13,-1.32749389e-13,-1.04914878e-12
1.614,1.57079633,1.9085072,8.09407678e-12,1.92950886e-10,8.82349501e-09,1.32678568e-11,0,-0,-1.24789068e-13,1.24678046e-13,1.48240272e-13,9.93810669e-23,1.07391051e-22,0,1.77884183e-21,2,-1.07476481e-13,-2.11280837e-13,-6.74140341e-13
1.616,1.57079633,1.9085072,1.23340393e-11,1.8753965e-10,4.98814796e-09,-1.88467087e-11,0,-0,-5.02708986e-14,5.01820807e-14,9.95188622e-14,9.39293785e-23,-2.32456046e-22,0,-9.27523188e-21,2,-8.56469757e-14,-2.51297945e-13,-2.91348192e-13
1.618,1.57079633,1.9085072,1.43867885e-11,1.61763398e-10,1.30588949e-09,-4.28951041e-11,0,-0,1.62536651e-14,-1.62925229e-14,8.23965249e-14,6.99317579e-23,-6.1712279e-22,0,-1.46568261e-20,2,-5.80776768e-14,-2.55307033e-13,5.4193563e-14
1.62,1.57079633,1.9085072,1.44221505e-11,1.22314075e-10,-1.84557324e-09,-5.76260371e-11,0,-0,6.86561918e-14,-6.86950496e-14,9.6202284e-14,4.00292571e-23,-8.31091378e-22,0,-1.37836914e-20,2,-2.89694303e-14,-2.29475007e-13,3.29993024e-13
1.622,1.57079633,1.9085072,1.28101581e-11,7.61919929e-11,-4.22518964e-09,-6.30925051e-11,0,-0,1.0369483e-13,-1.03639319e-13,1.14495114e-13,1.55771593e-23,-8.08224963e-22,0,-8.83454391e-21,2,-1.91657039e-15,-1.82248516e-13,5.17477108e-13
1.624,1.57079633,1.9085072,1.00349357e-11,2.98851285e-11,-5.66404368e-09,-6.03621184e-11,0,-0,1.20392585e-13,-1.20348176e-13,1.23597373e-13,2.43770973e-24,-6.05729979e-22,0,-2.94566297e-21,2,2.03748796e-14,-1.22924493e-13,6.11551126e-13
1.626,1.57079633,1.9085072,6.6322686e-12,-1.1315362e-11,-6.20953415e-09,-5.12860584e-11,0,-0,1.20303767e-13,-1.20292665e-13,1.20597232e-13,3.66916605e-25,-3.40142915e-22,-0,1.38828872e-21,2,3.62494309e-14,-6.04965677e-14,6.18682124e-13
1.628,1.57079633,1.9085072,3.09688829e-12,-4.36527919e-11,-5.94238781e-09,-3.80236388e-11,0,-0,1.06625819e-13,-1.06525899e-13,1.07005934e-13,5.09177473e-24,-1.17754962e-22,-0,3.09086068e-21,2,4.50783947e-14,-2.65808733e-15,5.54035676e-13
1.63,1.57079633,1.9085072,-1.43398194e-13,-6.50676867e-11,-5.04255681e-09,-2.2857168e-11,0,-0,8.32223179e-14,-8.32112157e-14,8.6178327e-14,1.12987106e-23,3.27767661e-24,-0,2.47244321e-21,2,4.7148318e-14,4.48603419e-14,4.38175653e-13
1.632,1.57079633,1.9085072,-2.76695399e-12,-7.5136741e-11,-3.73549941e-09,-7.89967592e-12,0,-0,5.46229728e-14,-5.4678484e-14,6.26390667e-14,1.50689913e-23,2.18580399e-23,-0,6.54417747e-22,2,4.34688918e-14,7.85550536e-14,2.93720371e-13
1.634,1.57079633,1.9085072,-4.59603521e-12,-7.47977417e-11,-2.25857322e-09,5.22189775e-12,0,-0,2.51354493e-14,-2.51465515e-14,4.20216218e-14,1.49398873e-23,-2.40000259e-23,-0,-1.16400101e-21,2,3.55165566e-14,9.71274883e-14,1.42371689e-13
1.636,1.57079633,1.9085072,-5.56363471e-12,-6.60001733e-11,-7.84639539e-10,1.53279399e-11,0,-0,-1.82076576e-15,1.77635684e-15,3.2453853e-14,1.16395568e-23,-8.52790585e-23,-0,-2.18505723e-21,2,2.49804672e-14,1.01243932e-13,2.64237969e-15
1.638,1.57079633,1.9085072,-5.72172165e-12,-5.12986615e-11,5.17043179e-10,2.18410558e-11,0,-0,-2.3625546e-14,2.35922393e-14,3.63971323e-14,7.03900518e-24,-1.24968442e-22,-0,-2.21701439e-21,2,1.3535105e-14,9.30932012e-14,-1.11687669e-13
1.64,1.57079633,1.9085072,-5.19604944e-12,-3.34614982e-11,1.50617246e-09,2.46529588e-11,0,-0,-3.86801702e-14,3.86912724e-14,4.38804007e-14,3.00191637e-24,-1.28097993e-22,-0,-1.53557379e-21,2,2.65457675e-15,7.58588664e-14,-1.92264788e-13
1.642,1.57079633,1.9085072,-4.17700487e-12,-1.50929273e-11,2.14327624e-09,2.41485873e-11,0,-0,-4.6629367e-14,4.6629367e-14,4.83091196e-14,6.17234831e-25,-1.00868767e-22,-0,-6.18081627e-22,2,-6.52712589e-15,5.31728578e-14,-2.36122789e-13
1.644,1.57079633,1.9085072,-2.87050347e-12,1.61695399e-12,2.43055239e-09,2.09908891e-11,0,-0,-4.77395901e-14,4.77395901e-14,4.79683904e-14,1.16318314e-26,-6.025442e-23,0,1.17309085e-22,2,-1.32767434e-14,2.86173419e-14,-2.45019188e-13
1.646,1.57079633,1.9085072,-1.47297059e-12,1.50595822e-11,2.37232846e-09,1.59992498e-11,0,-0,-4.3254289e-14,4.32431868e-14,4.33095562e-14,6.06620865e-25,-2.35664243e-23,0,4.58453748e-22,2,-1.72687937e-14,5.33131413e-15,-2.24378642e-13
1.648,1.57079633,1.9085072,-1.68629853e-13,2.43150338e-11,2.06609353e-09,1.01231255e-11,0,-0,-3.46389584e-14,3.46389584e-14,3.55419409e-14,1.57784026e-24,-1.70706117e-24,0,4.19708192e-22,2,-1.85599525e-14,-1.42608386e-14,-1.81995649e-13
1.65,1.57079633,1.9085072,9.13733384e-13,2.90962366e-11,1.5754243e-09,4.18079641e-12,0,-0,-2.37143638e-14,2.36477504e-14,2.63298121e-14,2.25957066e-24,3.82013325e-24,0,1.59212325e-22,2,-1.74989267e-14,-2.85917636e-14,-1.26700454e-13
1.652,1.57079633,1.9085072,1.69410843e-12,2.96915591e-11,9.95920585e-10,-1.14838649e-12,0,-0,-1.20792265e-14,1.20459198e-14,1.7864075e-14,2.35393372e-24,-1.94549123e-24,0,-1.32845578e-22,2,-1.46443113e-14,-3.70152547e-14,-6.71539657e-14
1.654,1.57079633,1.9085072,2.13700905e-12,2.68013919e-11,4.20373141e-10,-5.36043693e-12,0,-0,-1.19904087e-15,1.16573418e-15,1.29703834e-14,1.91910326e-24,-1.14553022e-23,0,-3.19092156e-22,2,-1.06492166e-14,-3.96468509e-14,-1.0909978e-14
1.656,1.57079633,1.9085072,2.25862877e-12,2.13845431e-11,-1.1660676e-10,-8.20642587e-12,0,-0,7.81597009e-15,-7.82707232e-15,1.37659921e-14,1.22289557e-24,-1.85352696e-23,0,-3.51657375e-22,2,-6.17343599e-15,-3.7260245e-14,3.6231837e-14
1.658,1.57079633,1.9085072,2.10013056e-12,1.45269457e-11,-5.30550845e-10,-9.59222916e-12,0,-0,1.42552636e-14,-1.42663659e-14,1.67398468e-14,5.65428002e-25,-2.01449336e-23,0,-2.62403931e-22,2,-1.81684729e-15,-3.105159e-14,7.05716346e-14
1.66,1.57079633,1.9085072,1.72822465e-12,7.27566309e-12,-8.15011311e-10,-9.61409964e-12,0,-0,1.79412041e-14,-1.79301018e-14,1.87401738e-14,1.42849889e-25,-1.66153239e-23,0,-1.216489e-22,2,1.94595283e-15,-2.24236872e-14,9.05450431e-14
1.662,1.57079633,1.9085072,1.22922064e-12,5.32445497e-13,-9.35530246e-10,-8.54273982e-12,0,-0,1.88293825e-14,-1.8901547e-14,1.90374117e-14,1.59923098e-27,-1.05009121e-23,0,6.7793067e-25,2,4.79327321e-15,-1.27975801e-14,9.65286997e-14
1.664,1.57079633,1.9085072,6.83483777e-13,-5.03443204e-12,-9.57524446e-10,-6.70357831e-12,0,-0,1.7408297e-14,-1.74305015e-14,1.74220261e-14,6.79270701e-26,-4.58178702e-24,-0,6.57239701e-23,2,6.57231885e-15,-3.47543586e-15,9.04101965e-14
1.666,1.57079633,1.9085072,1.59246811e-13,-8.99977156e-12,-8.55583685e-10,-4.43310829e-12,0,-0,1.42996726e-14,-1.4321877e-14,1.45339908e-14,2.16178943e-25,-7.05958359e-25,-0,6.9330347e-23,2,7.27374847e-15,4.55061127e-15,7.51177139e-14
1.668,1.57079633,1.9085072,-2.88615232e-13,-1.12005084e-11,-6.48401689e-10,-2.0636651e-12,0,-0,1.01696429e-14,-1.01585407e-14,1.10716695e-14,3.34815362e-25,5.95605184e-25,-0,3.34071942e-23,2,7.01348253e-15,1.06142657e-14,5.40933736e-14
1.67,1.57079633,1.9085072,-6.19574683e-13,-1.17248405e-11,-4.3202397e-10,9.54558346e-14,0,-0,5.59552404e-15,-5.5788707e-15,7.53465526e-15,3.67032918e-25,-5.91420184e-26,-0,-1.29549052e-23,2,6.00483516e-15,1.43716215e-14,3.07872851e-14
1.672,1.57079633,1.9085072,-8.18209223e-13,-1.08136078e-11,-2.02694711e-10,1.84280573e-12,0,-0,1.19904087e-15,-1.22124533e-15,5.26398303e-15,3.12371987e-25,-1.50780065e-24,-0,-4.56518637e-23,2,4.49648077e-15,1.58208041e-14,8.27923796e-15
1.674,1.57079633,1.9085072,-8.85454498e-13,-8.84582364e-12,9.04267182e-12,3.04855824e-12,0,-0,-2.44249065e-15,2.44249065e-15,5.17515789e-15,2.09203644e-25,-2.6993596e-24,-0,-5.48058043e-23,2,2.75742851e-15,1.52270173e-14,-1.10208934e-14
1.676,1.57079633,1.9085072,-8.41174423e-13,-6.23547372e-12,1.81029498e-10,3.69293659e-12,0,-0,-5.24025268e-15,5.21804822e-15,6.32785489e-15,1.04120004e-25,-3.1064038e-24,-0,-4.38645802e-23,2,1.02587106e-15,1.30364239e-14,-2.55164231e-14
1.678,1.57079633,1.9085072,-7.10217581e-13,-3.39464755e-12,3.00915916e-10,3.80327935e-12,0,-0,-6.83897383e-15,6.8278716e-15,7.24612567e-15,3.10181537e-26,-2.70115586e-24,-0,-2.29289163e-23,2,-5.043829e-16,9.78248012e-15,-3.44421695e-14
1.68,1.57079633,1.9085072,-5.20931845e-13,-6.92669581e-13,3.71447711e-10,3.45205903e-12,0,-0,-7.4162898e-15,7.38298311e-15,7.42481154e-15,1.43011797e-27,-1.79828748e-24,-0,-2.95821545e-24,2,-1.6947996e-15,6.02604339e-15,-3.78070404e-14
1.682,1.57079633,1.9085072,-3.07142834e-13,1.58544345e-12,3.88055648e-10,2.7711848e-12,0,-0,-7.06101844e-15,6.99440506e-15,6.88696444e-15,6.76488346e-27,-8.51149554e-25,0,8.80294563e-24,2,-2.47094126e-15,2.28800491e-15,-3.62613284e-14
1.684,1.57079633,1.9085072,-1.00030471e-13,3.26124189e-12,3.38024685e-10,1.91124026e-12,0,-0,-5.95079541e-15,5.93969318e-15,5.96971783e-15,2.83916998e-26,-1.91182263e-25,0,1.1115667e-23,2,-2.82217581e-15,-1.00412469e-15,-3.08960037e-14
1.686,1.57079633,1.9085072,7.97389137e-14,4.26545111e-12,2.67757197e-10,9.97267931e-13,0,-0,-4.39648318e-15,4.3298698e-15,4.67911262e-15,4.85556348e-26,7.95210615e-26,0,6.58291443e-24,2,-2.791925e-15,-3.55874093e-15,-2.30117228e-14
1.688,1.57079633,1.9085072,2.20638075e-13,4.60016682e-12,1.83591823e-10,1.21962136e-13,0,-0,-2.62012634e-15,2.55351296e-15,3.25119843e-15,5.64936116e-26,2.69094908e-26,0,-6.02113694e-25,2,-2.45030502e-15,-5.20813189e-15,-1.39599585e-14
1.69,1.57079633,1.9085072,3.08667424e-13,4.34860248e-12,8.35117708e-11,-5.97474359e-13,0,-0,-7.99360578e-16,8.32667268e-16,2.22322377e-15,5.05095382e-26,-1.84420871e-25,0,-6.1266184e-24,2,-1.89172552e-15,-5.93875093e-15,-4.99170856e-15
1.692,1.57079633,1.9085072,3.45118569e-13,3.65224705e-12,1.18884072e-11,-1.1144176e-12,0,-0,6.66133815e-16,-6.9388939e-16,1.98700119e-15,3.56550413e-26,-3.84606206e-25,0,-8.40857067e-24,2,-1.2223505e-15,-5.82783949e-15,2.89429814e-15
1.694,1.57079633,1.9085072,3.36615271e-13,2.67053946e-12,-5.42649781e-11,-1.41409541e-12,0,-0,1.86517468e-15,-1.85962357e-15,2.38768297e-15,1.90894867e-26,-4.76006111e-25,0,-7.30674438e-24,2,-5.3796188e-16,-5.05823211e-15,9.00405078e-15
1.696,1.57079633,1.9085072,2.91472649e-13,1.55929574e-12,-1.16255636e-10,-1.49989785e-12,0,-0,2.57571742e-15,-2.60902411e-15,2.7484131e-15,6.53294416e-27,-4.37179198e-25,0,-4.20890933e-24,2,8.50692034e-17,-3.84648623e-15,1.2962453e-14
1.698,1.57079633,1.9085072,2.21951295e-13,4.76917108e-13,-1.48079124e-10,-1.40112376e-12,0,-0,2.88657986e-15,-2.88657986e-15,2.90215171e-15,6.33795057e-28,-3.10981233e-25,0,-9.99488475e-25,2,5.82734566e-16,-2.41061218e-15,1.47154885e-14
1.7,1.57079633,1.9085072,1.39873592e-13,-4.61294395e-13,-1.43929507e-10,-1.16083082e-12,0,-0,2.84217094e-15,-2.85882429e-15,2.85293836e-15,5.79264272e-28,-1.62369576e-25,-0,1.14430974e-24,2,9.22925711e-16,-9.54731067e-16,1.44688445e-14
1.702,1.57079633,1.9085072,5.61015204e-14,-1.17773529e-12,-1.33518095e-10,-8.29048367e-13,0,-0,2.39808173e-15,-2.44249065e-15,2.48333464e-15,3.7038825e-27,-4.65108738e-26,-0,1.78880281e-24,2,1.09708153e-15,3.5751796e-16,1.26104671e-14
1.704,1.57079633,1.9085072,-1.92806382e-14,-1.63118796e-12,-1.10875076e-10,-4.61315638e-13,0,-0,1.77635684e-15,-1.80411242e-15,1.96891723e-15,7.1007733e-27,8.8944599e-27,-0,1.21355729e-24,2,1.11543766e-15,1.40159964e-15,9.64344773e-15
1.706,1.57079633,1.9085072,-7.86662787e-14,-1.80918207e-12,-7.79500461e-11,-1.06662528e-13,0,-0,1.11022302e-15,-1.1379786e-15,1.37139018e-15,8.73744741e-27,8.39074415e-27,-0,1.07250362e-25,2,9.99987843e-16,2.10107447e-15,6.11702768e-15
1.708,1.57079633,1.9085072,-1.1532584e-13,-1.75263466e-12,-4.46412514e-11,1.79845406e-13,0,-0,4.4408921e-16,-4.4408921e-16,9.04082224e-16,8.20348578e-27,-2.07408225e-26,-0,-8.16335956e-25,2,7.93567587e-16,2.45565065e-15,2.53701433e-15
1.71,1.57079633,1.9085072,-1.3283871e-13,-1.51914155e-12,-1.12269207e-11,3.94006675e-13,0,-0,-1.33226763e-16,1.66533454e-16,7.09328748e-16,6.16720954e-27,-5.23393383e-26,-0,-1.26282763e-24,2,5.40373745e-16,2.48560296e-15,-7.00879134e-16
1.712,1.57079633,1.9085072,-1.34742712e-13,-1.15304375e-12,1.31434918e-11,5.38608645e-13,0,-0,-7.10542736e-16,6.66133815e-16,8.97329647e-16,3.55709321e-27,-7.25735898e-26,-0,-1.22472744e-24,2,2.70209833e-16,2.24915089e-15,-3.29789462e-15
1.714,1.57079633,1.9085072,-1.21081299e-13,-7.16777667e-13,3.88961906e-11,5.9776448e-13,0,-0,-1.02140518e-15,9.99200722e-16,1.08393341e-15,1.37865941e-27,-7.23780997e-26,-0,-7.88723907e-25,2,1.52840301e-17,1.81634746e-15,-5.06407307e-15
1.716,1.57079633,1.9085072,-9.71254902e-14,-2.73432733e-13,4.98637582e-11,5.84207055e-13,0,-0,-1.15463195e-15,1.16573418e-15,1.25397467e-15,2.04586939e-28,-5.67413966e-26,-0,-2.60446524e-25,2,-1.97159209e-16,1.27147349e-15,-5.94147146e-15
1.718,1.57079633,1.9085072,-5.96234146e-14,1.15468951e-13,5.87730946e-11,4.71559638e-13,0,-0,-1.15463195e-15,1.11022302e-15,1.10617722e-15,3.76494416e-29,-2.81159958e-26,0,1.26406446e-25,2,-3.4688513e-16,6.80185031e-16,-5.98602186e-15
1.72,1.57079633,1.9085072,-2.83716494e-14,4.15640068e-13,5.77063195e-11,3.55202835e-13,0,-0,-1.02140518e-15,9.99200722e-16,9.93153294e-16,4.61582975e-28,-1.00776903e-26,0,2.72561189e-25,2,-4.26689176e-16,1.23727563e-16,-5.36665672e-15
1.722,1.57079633,1.9085072,9.48685036e-16,6.1621576e-13,4.54326596e-11,2.17811035e-13,0,-0,-7.99360578e-16,7.77156117e-16,8.23999421e-16,1.01335589e-27,2.0663407e-28,0,2.26668717e-25,2,-4.4510892e-16,-3.26597247e-16,-4.26945646e-15
1.724,1.57079633,1.9085072,2.36773542e-14,7.1797247e-13,3.57343201e-11,8.82018942e-14,0,-0,-5.32907052e-16,4.99600361e-16,6.78168173e-16,1.37585607e-27,2.08838749e-27,0,7.90170322e-26,2,-4.13177331e-16,-6.42202271e-16,-2.89543993e-15
1.726,1.57079633,1.9085072,4.15221579e-14,7.26171747e-13,2.08087511e-11,-3.61317589e-14,0,-0,-2.22044605e-16,2.77555756e-16,4.23272528e-16,1.40801622e-27,-1.5002686e-27,0,-8.62230728e-26,2,-3.42958062e-16,-8.03150176e-16,-1.43463939e-15
1.728,1.57079633,1.9085072,5.1878746e-14,6.52572125e-13,9.90256009e-12,-1.36078903e-13,0,-0,4.4408921e-17,-2.77555756e-17,3.51108032e-16,1.13773127e-27,-7.05960285e-27,0,-1.96214147e-25,2,-2.46629654e-16,-8.2677191e-16,-6.23096602e-17
1.73,1.57079633,1.9085072,5.15054925e-14,5.26326911e-13,4.98996754e-12,-1.86465347e-13,0,-0,2.66453526e-16,-2.49800181e-16,2.7339242e-16,7.40586863e-28,-9.60398951e-27,0,-2.05654945e-25,2,-1.42124232e-16,-7.29484992e-16,1.08978218e-15
1.732,1.57079633,1.9085072,4.94613692e-14,3.6469746e-13,-4.97755168e-12,-2.27127774e-13,0,-0,3.99680289e-16,-3.88578059e-16,4.2034809e-16,3.56196282e-28,-1.12340507e-26,0,-1.62249401e-25,2,-4.03581443e-17,-5.61691046e-16,1.94412015e-15
1.734,1.57079633,1.9085072,4.37016284e-14,1.8319305e-13,-1.15249083e-11,-2.44661645e-13,0,-0,4.88498131e-16,-5.27355937e-16,5.30995427e-16,9.05665285e-29,-1.06921123e-26,0,-8.11271921e-26,2,5.23070067e-17,-3.51753344e-16,2.44802103e-15
1.736,1.57079633,1.9085072,3.14549331e-14,5.586796e-15,-3.06696957e-11,-2.2073533e-13,0,-0,4.88498131e-16,-4.99600361e-16,4.5775668e-16,6.30306742e-31,-6.94321506e-27,0,3.69800789e-27,2,1.2692133e-16,-1.22955278e-16,2.58754934e-15
1.738,1.57079633,1.9085072,1.70673531e-14,-1.34904181e-13,-2.54277893e-11,-1.70757605e-13,0,-0,4.4408921e-16,-4.71844785e-16,4.47682894e-16,4.87434774e-29,-2.91438035e-27,-0,4.43580582e-26,2,1.70841679e-16,9.9506476e-17,2.41812334e-15
1.74,1.57079633,1.9085072,3.18692856e-15,-2.34506527e-13,-1.96972486e-11,-1.09688405e-13,0,-0,3.55271368e-16,-3.88578059e-16,3.72816896e-16,1.46770534e-28,-3.4956911e-28,-0,4.53635491e-26,2,1.87507524e-16,2.86764823e-16,2.01668259e-15
1.742,1.57079633,1.9085072,-6.84207586e-15,-2.91412021e-13,-1.03224281e-11,-5.61118622e-14,0,-0,2.66453526e-16,-3.05311332e-16,3.34707961e-16,2.26637678e-28,3.83921618e-28,-0,2.81848615e-26,2,1.80644483e-16,4.2983927e-16,1.47058105e-15
